Software Version            : FRANz 1.2.3
Dataset                     : TESTTREES
Time of Data Analysis       : Fri Mar 10 14:45:34 2023


*** MCMC Parameters ***

Seed                         : 1678488332
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 899
  Initial temperature c0     : 69.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 170
  Nmmax                      : 170

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        213 |     571553 |   -148.547 |   -216.571 |   13.920 |    2.226 |  0.44 |   1.299 |   1.299 |      0 |
 |        214 |     574249 |   -148.547 |   -222.914 |   10.872 |    2.215 |  0.45 |   0.488 |   0.488 |      0 |
 |        215 |     576945 |   -148.547 |   -208.662 |   13.958 |    2.201 |  0.43 |   1.184 |   1.184 |      0 |
 |        216 |     579641 |   -148.547 |   -211.044 |   10.633 |    2.190 |  0.43 |   3.322 |   3.322 |      0 |
 |        217 |     582337 |   -148.547 |   -201.077 |   10.877 |    2.176 |  0.41 |   2.506 |   2.506 |      0 |
 |        218 |     585033 |   -148.547 |   -209.546 |    9.062 |    2.162 |  0.42 |   3.755 |   3.755 |      0 |
 |        219 |     587729 |   -148.547 |   -213.040 |   10.899 |    2.146 |  0.45 |   2.100 |   2.100 |      0 |
 |        220 |     590425 |   -148.547 |   -206.996 |    8.830 |    2.132 |  0.44 |   2.411 |   2.411 |      0 |
 |        221 |     593121 |   -148.547 |   -217.958 |   15.519 |    2.116 |  0.44 |   2.313 |   2.313 |      0 |
 |        222 |     595817 |   -148.547 |   -211.479 |   11.128 |    2.106 |  0.41 |   2.536 |   2.536 |      0 |
 |        223 |     598513 |   -148.547 |   -212.018 |   10.993 |    2.094 |  0.44 |   0.509 |   0.509 |      0 |
 |        224 |     601209 |   -148.547 |   -215.036 |   11.851 |    2.081 |  0.44 |   2.291 |   2.291 |      0 |
 |        225 |     603905 |   -148.547 |   -206.606 |   11.915 |    2.069 |  0.43 |   0.429 |   0.429 |      0 |
 |        226 |     606601 |   -148.547 |   -208.636 |   12.602 |    2.058 |  0.41 |   2.283 |   2.283 |      0 |
 |        227 |     609297 |   -148.547 |   -207.308 |   11.596 |    2.047 |  0.44 |   2.286 |   2.286 |      0 |
 |        228 |     611993 |   -148.547 |   -210.954 |   11.673 |    2.036 |  0.42 |   3.343 |   3.343 |      0 |
 |        229 |     614689 |   -148.547 |   -208.716 |   12.910 |    2.025 |  0.45 |   2.154 |   2.154 |      0 |
 |        230 |     617385 |   -148.547 |   -211.706 |   12.117 |    2.015 |  0.42 |   1.942 |   1.942 |      0 |
 |        231 |     620081 |   -148.547 |   -209.886 |   11.129 |    2.004 |  0.41 |   2.999 |   2.999 |      0 |
 |        232 |     622777 |   -148.547 |   -200.164 |   10.998 |    1.993 |  0.42 |   0.621 |   0.621 |      0 |
 |        233 |     625473 |   -148.547 |   -205.288 |   10.159 |    1.981 |  0.41 |   1.053 |   1.053 |      0 |
 |        234 |     628169 |   -148.547 |   -202.314 |    7.647 |    1.969 |  0.43 |   3.981 |   3.981 |      0 |
 |        235 |     630865 |   -148.547 |   -213.017 |   11.899 |    1.953 |  0.42 |   3.096 |   3.096 |      0 |
 |        236 |     633561 |   -148.547 |   -203.452 |   11.054 |    1.943 |  0.42 |   1.608 |   1.608 |      0 |
 |        237 |     636257 |   -148.547 |   -204.057 |   10.764 |    1.932 |  0.40 |   1.898 |   1.898 |      0 |
 |        238 |     638953 |   -148.547 |   -200.062 |   11.286 |    1.921 |  0.39 |   3.376 |   3.376 |      0 |
 |        239 |     641649 |   -148.547 |   -202.083 |   10.450 |    1.911 |  0.40 |   0.936 |   0.936 |      0 |
 |        240 |     644345 |   -148.547 |   -197.118 |    8.557 |    1.900 |  0.42 |   2.729 |   2.729 |      0 |
 |        241 |     647041 |   -148.547 |   -205.977 |   14.385 |    1.887 |  0.40 |   3.394 |   3.394 |      0 |
 |        242 |     649737 |   -148.547 |   -209.841 |   14.155 |    1.877 |  0.42 |   1.929 |   1.929 |      0 |
 |        243 |     652433 |   -148.547 |   -199.173 |    9.430 |    1.867 |  0.41 |   2.377 |   2.377 |      0 |
 |        244 |     655129 |   -148.547 |   -201.002 |    9.593 |    1.855 |  0.41 |   1.452 |   1.452 |      0 |
 |        245 |     657825 |   -148.547 |   -197.658 |   10.458 |    1.844 |  0.39 |   2.319 |   2.319 |      0 |
 |        246 |     660521 |   -148.547 |   -202.418 |   10.446 |    1.833 |  0.42 |   3.509 |   3.509 |      0 |
 |        247 |     663217 |   -148.547 |   -206.851 |    9.067 |    1.823 |  0.41 |   3.904 |   3.904 |      0 |
 |        248 |     665913 |   -148.547 |   -199.918 |    8.609 |    1.812 |  0.39 |   1.914 |   1.914 |      0 |
 |        249 |     668609 |   -148.547 |   -200.501 |   14.287 |    1.800 |  0.38 |   1.939 |   1.939 |      0 |
 |        250 |     671305 |   -148.547 |   -200.000 |   11.966 |    1.790 |  0.39 |   3.530 |   3.530 |      0 |
 |        251 |     674001 |   -148.547 |   -204.806 |   12.117 |    1.780 |  0.39 |   2.206 |   2.206 |      0 |
 |        252 |     676697 |   -148.547 |   -197.890 |    8.001 |    1.770 |  0.39 |   2.268 |   2.268 |      0 |
 |        253 |     679393 |   -148.547 |   -202.237 |    8.151 |    1.757 |  0.40 |   2.412 |   2.412 |      0 |
 |        254 |     682089 |   -148.547 |   -209.504 |   10.965 |    1.745 |  0.39 |   3.271 |   3.271 |      0 |
 |        255 |     684785 |   -148.547 |   -197.118 |    8.791 |    1.735 |  0.36 |   1.603 |   1.603 |      0 |
 |        256 |     687481 |   -148.547 |   -192.339 |    8.951 |    1.724 |  0.39 |   1.392 |   1.392 |      0 |
 |        257 |     690177 |   -148.547 |   -192.742 |    8.814 |    1.714 |  0.37 |   2.715 |   2.715 |      0 |
 |        258 |     692873 |   -148.547 |   -200.477 |    8.890 |    1.703 |  0.40 |   2.401 |   2.401 |      0 |
 |        259 |     695569 |   -148.547 |   -204.576 |   12.152 |    1.693 |  0.39 |   1.428 |   1.428 |      0 |
 |        260 |     698265 |   -148.547 |   -203.550 |   10.449 |    1.683 |  0.40 |   2.136 |   2.136 |      0 |
 |        261 |     700961 |   -148.547 |   -198.208 |   12.580 |    1.673 |  0.38 |   2.502 |   2.502 |      0 |
 |        262 |     703657 |   -148.547 |   -194.562 |   10.251 |    1.663 |  0.38 |   3.036 |   3.036 |      0 |
 |        263 |     706353 |   -148.547 |   -195.670 |    8.644 |    1.653 |  0.37 |   0.875 |   0.875 |      0 |
 |        264 |     709049 |   -148.547 |   -193.161 |   11.759 |    1.643 |  0.38 |   1.378 |   1.378 |      0 |
 |        265 |     711745 |   -148.547 |   -198.148 |    9.405 |    1.633 |  0.38 |   2.465 |   2.465 |      0 |
 |        266 |     714441 |   -148.547 |   -189.619 |    9.068 |    1.623 |  0.38 |   3.944 |   3.944 |      0 |
 |        267 |     717137 |   -148.547 |   -192.963 |    6.315 |    1.613 |  0.35 |   2.078 |   2.078 |      0 |
 |        268 |     719833 |   -148.547 |   -188.876 |    6.746 |    1.600 |  0.38 |   1.060 |   1.060 |      0 |
 |        269 |     722529 |   -148.547 |   -194.000 |   12.208 |    1.588 |  0.39 |   2.384 |   2.384 |      0 |
 |        270 |     725225 |   -148.547 |   -193.720 |    9.323 |    1.578 |  0.38 |   2.512 |   2.512 |      0 |
 |        271 |     727921 |   -148.547 |   -193.708 |    9.907 |    1.568 |  0.37 |   0.434 |   0.434 |      0 |
 |        272 |     730617 |   -148.547 |   -196.997 |   10.898 |    1.558 |  0.36 |   3.520 |   3.520 |      0 |
 |        273 |     733313 |   -148.547 |   -196.552 |    7.808 |    1.548 |  0.38 |   1.890 |   1.890 |      0 |
 |        274 |     736009 |   -148.547 |   -192.992 |   12.876 |    1.538 |  0.35 |   1.271 |   1.271 |      0 |
 |        275 |     738705 |   -148.547 |   -192.580 |    7.678 |    1.528 |  0.35 |   3.285 |   3.285 |      0 |
 |        276 |     741401 |   -148.547 |   -194.356 |   11.312 |    1.518 |  0.38 |   1.690 |   1.690 |      0 |
 |        277 |     744097 |   -148.547 |   -194.435 |   10.153 |    1.508 |  0.38 |   2.515 |   2.515 |      0 |
 |        278 |     746793 |   -148.547 |   -194.237 |   10.180 |    1.498 |  0.37 |   0.936 |   0.936 |      0 |
 |        279 |     749489 |   -148.547 |   -186.239 |    7.090 |    1.488 |  0.35 |   1.270 |   1.270 |      0 |
 |        280 |     752185 |   -148.547 |   -194.527 |    9.354 |    1.478 |  0.36 |   1.109 |   1.109 |      0 |
 |        281 |     754881 |   -148.547 |   -184.651 |    9.961 |    1.468 |  0.35 |   2.625 |   2.625 |      0 |
 |        282 |     757577 |   -148.547 |   -189.682 |    8.975 |    1.458 |  0.35 |   3.527 |   3.527 |      0 |
 |        283 |     760273 |   -148.547 |   -187.733 |    8.453 |    1.448 |  0.37 |   3.179 |   3.179 |      0 |
 |        284 |     762969 |   -148.547 |   -183.668 |    8.772 |    1.438 |  0.35 |   3.450 |   3.450 |      0 |
 |        285 |     765665 |   -148.547 |   -193.472 |   10.715 |    1.428 |  0.36 |   1.150 |   1.150 |      0 |
 |        286 |     768361 |   -148.547 |   -193.927 |    7.874 |    1.418 |  0.36 |   1.250 |   1.250 |      0 |
 |        287 |     771057 |   -148.547 |   -182.166 |    7.142 |    1.408 |  0.35 |   1.845 |   1.845 |      0 |
 |        288 |     773753 |   -148.547 |   -184.392 |    8.689 |    1.398 |  0.34 |   3.778 |   3.778 |      0 |
 |        289 |     776449 |   -148.547 |   -185.158 |    6.342 |    1.388 |  0.36 |   1.580 |   1.580 |      0 |
 |        290 |     779145 |   -148.547 |   -184.600 |    6.779 |    1.378 |  0.36 |   2.865 |   2.865 |      0 |
 |        291 |     781841 |   -148.547 |   -191.045 |    6.510 |    1.368 |  0.35 |   0.601 |   0.601 |      0 |
 |        292 |     784537 |   -148.547 |   -187.429 |    8.893 |    1.358 |  0.38 |   1.967 |   1.967 |      0 |
 |        293 |     787233 |   -148.547 |   -187.631 |    9.330 |    1.348 |  0.34 |   2.125 |   2.125 |      0 |
 |        294 |     789929 |   -148.547 |   -190.245 |   11.132 |    1.338 |  0.37 |   2.667 |   2.667 |      0 |
 |        295 |     792625 |   -148.547 |   -185.745 |    9.150 |    1.328 |  0.33 |   2.859 |   2.859 |      0 |
 |        296 |     795321 |   -148.547 |   -186.785 |    9.486 |    1.318 |  0.35 |   3.943 |   3.943 |      0 |
 |        297 |     798017 |   -148.547 |   -192.885 |    8.934 |    1.308 |  0.34 |   3.193 |   3.193 |      0 |
 |        298 |     800713 |   -148.547 |   -181.108 |    7.430 |    1.298 |  0.34 |   3.235 |   3.235 |      0 |
 |        299 |     803409 |   -148.547 |   -177.892 |    6.660 |    1.288 |  0.33 |   3.446 |   3.446 |      0 |
 |        300 |     806105 |   -148.547 |   -190.168 |    7.039 |    1.278 |  0.34 |   3.296 |   3.296 |      0 |
 |        301 |     808801 |   -148.547 |   -182.960 |    7.344 |    1.268 |  0.33 |   3.184 |   3.184 |      0 |
 |        302 |     811497 |   -148.547 |   -184.406 |    8.025 |    1.258 |  0.34 |   1.053 |   1.053 |      0 |
 |        303 |     814193 |   -148.547 |   -184.735 |    8.672 |    1.248 |  0.34 |   2.897 |   2.897 |      0 |
 |        304 |     816889 |   -148.547 |   -182.572 |   10.361 |    1.238 |  0.31 |   2.384 |   2.384 |      0 |
 |        305 |     819585 |   -148.547 |   -185.004 |   13.769 |    1.228 |  0.31 |   3.366 |   3.366 |      0 |
 |        306 |     822281 |   -148.547 |   -174.177 |    6.682 |    1.218 |  0.32 |   2.062 |   2.062 |      0 |
 |        307 |     824977 |   -148.547 |   -179.407 |   10.325 |    1.208 |  0.33 |   1.521 |   1.521 |      0 |
 |        308 |     827673 |   -148.547 |   -179.653 |    6.091 |    1.198 |  0.32 |   3.536 |   3.536 |      0 |
 |        309 |     830369 |   -148.547 |   -181.931 |    5.598 |    1.188 |  0.32 |   2.551 |   2.551 |      0 |
 |        310 |     833065 |   -148.547 |   -179.918 |    8.920 |    1.178 |  0.34 |   2.907 |   2.907 |      0 |
 |        311 |     835761 |   -148.547 |   -176.900 |    6.347 |    1.168 |  0.31 |   3.029 |   3.029 |      0 |
 |        312 |     838457 |   -148.547 |   -181.804 |    7.115 |    1.158 |  0.32 |   3.738 |   3.738 |      0 |
 |        313 |     841153 |   -148.547 |   -181.354 |    7.200 |    1.148 |  0.32 |   1.437 |   1.437 |      0 |
 |        314 |     843849 |   -148.547 |   -182.302 |    7.640 |    1.138 |  0.33 |   2.267 |   2.267 |      0 |
 |        315 |     846545 |   -148.547 |   -181.227 |    6.641 |    1.128 |  0.33 |   0.770 |   0.770 |      0 |
 |        316 |     849241 |   -148.547 |   -176.732 |    7.827 |    1.118 |  0.31 |   1.118 |   1.118 |      0 |
 |        317 |     851937 |   -148.547 |   -180.290 |    6.554 |    1.108 |  0.31 |   3.943 |   3.943 |      0 |
 |        318 |     854633 |   -148.547 |   -180.647 |    6.819 |    1.098 |  0.32 |   3.276 |   3.276 |      0 |
 |        319 |     857329 |   -148.547 |   -178.032 |    6.957 |    1.088 |  0.29 |   2.130 |   2.130 |      0 |
 |        320 |     860025 |   -148.547 |   -172.395 |    5.639 |    1.078 |  0.30 |   1.155 |   1.155 |      0 |
 |        321 |     862721 |   -148.547 |   -171.030 |    8.046 |    1.068 |  0.30 |   0.681 |   0.681 |      0 |
 |        322 |     865417 |   -148.547 |   -174.304 |    9.659 |    1.058 |  0.29 |   3.190 |   3.190 |      0 |
 |        323 |     868113 |   -148.547 |   -177.162 |    5.928 |    1.048 |  0.31 |   3.694 |   3.694 |      0 |
 |        324 |     870809 |   -148.547 |   -177.354 |    7.395 |    1.038 |  0.28 |   0.751 |   0.751 |      0 |
 |        325 |     873505 |   -148.547 |   -173.967 |    6.225 |    1.028 |  0.27 |   2.256 |   2.256 |      0 |
 |        326 |     876201 |   -148.547 |   -173.423 |    5.850 |    1.018 |  0.30 |   3.836 |   3.836 |      0 |
 |        327 |     878897 |   -148.547 |   -172.542 |    5.523 |    1.008 |  0.29 |   1.145 |   1.145 |      0 |
 |        328 |     881593 |   -148.547 |   -176.667 |    7.577 |    0.998 |  0.30 |   2.381 |   2.381 |      0 |
 |        329 |     884289 |   -148.547 |   -170.339 |    5.550 |    0.988 |  0.28 |   1.749 |   1.749 |      0 |
 |        330 |     886985 |   -148.547 |   -176.591 |    5.839 |    0.978 |  0.31 |   3.355 |   3.355 |      0 |
 |        331 |     889681 |   -148.547 |   -174.007 |    6.678 |    0.968 |  0.28 |   1.075 |   1.075 |      0 |
 |        332 |     892377 |   -148.547 |   -176.358 |    7.164 |    0.958 |  0.32 |   3.560 |   3.560 |      0 |
 |        333 |     895073 |   -148.547 |   -172.983 |    4.713 |    0.948 |  0.29 |   2.317 |   2.317 |      0 |
 |        334 |     897769 |   -148.547 |   -175.190 |    5.956 |    0.938 |  0.29 |   2.683 |   2.683 |      0 |
 |        335 |     900465 |   -148.547 |   -172.158 |    5.966 |    0.928 |  0.28 |   3.926 |   3.926 |      0 |
 |        336 |     903161 |   -148.547 |   -167.724 |    6.601 |    0.918 |  0.27 |   3.962 |   3.962 |      0 |
 |        337 |     905857 |   -148.547 |   -168.744 |    6.455 |    0.908 |  0.28 |   3.475 |   3.475 |      0 |
 |        338 |     908553 |   -148.547 |   -171.474 |    7.691 |    0.898 |  0.27 |   3.223 |   3.223 |      0 |
 |        339 |     911249 |   -148.547 |   -174.666 |    4.908 |    0.888 |  0.28 |   1.940 |   1.940 |      0 |
 |        340 |     913945 |   -148.547 |   -166.289 |    5.288 |    0.878 |  0.27 |   3.981 |   3.981 |      0 |
 |        341 |     916641 |   -148.547 |   -166.567 |    6.383 |    0.868 |  0.26 |   2.157 |   2.157 |      0 |
 |        342 |     919337 |   -148.547 |   -170.928 |    5.178 |    0.858 |  0.25 |   2.017 |   2.017 |      0 |
 |        343 |     922033 |   -148.547 |   -175.846 |    3.897 |    0.848 |  0.26 |   3.532 |   3.532 |      0 |
 |        344 |     924729 |   -148.547 |   -171.537 |    4.653 |    0.838 |  0.26 |   2.655 |   2.655 |      0 |
 |        345 |     927425 |   -148.547 |   -172.583 |    7.570 |    0.828 |  0.26 |   3.648 |   3.648 |      0 |
 |        346 |     930121 |   -148.547 |   -169.832 |    6.505 |    0.818 |  0.26 |   2.115 |   2.115 |      0 |
 |        347 |     932817 |   -148.547 |   -168.113 |    7.187 |    0.808 |  0.26 |   1.942 |   1.942 |      0 |
 |        348 |     935513 |   -148.547 |   -167.332 |    5.852 |    0.798 |  0.26 |   3.426 |   3.426 |      0 |
 |        349 |     938209 |   -148.547 |   -167.575 |    4.135 |    0.788 |  0.24 |   2.737 |   2.737 |      0 |
 |        350 |     940905 |   -148.547 |   -166.325 |    5.265 |    0.778 |  0.25 |   2.567 |   2.567 |      0 |
 |        351 |     943601 |   -148.547 |   -166.983 |    4.495 |    0.768 |  0.26 |   1.261 |   1.261 |      0 |
 |        352 |     946297 |   -148.547 |   -161.097 |    3.555 |    0.758 |  0.22 |   2.777 |   2.777 |      0 |
 |        353 |     948993 |   -148.547 |   -165.648 |    4.934 |    0.748 |  0.24 |   3.192 |   3.192 |      0 |
 |        354 |     951689 |   -148.547 |   -170.258 |    4.811 |    0.738 |  0.26 |   0.864 |   0.864 |      0 |
 |        355 |     954385 |   -148.547 |   -164.027 |    3.814 |    0.728 |  0.23 |   1.779 |   1.779 |      0 |
 |        356 |     957081 |   -148.547 |   -167.709 |    4.487 |    0.718 |  0.24 |   3.515 |   3.515 |      0 |
 |        357 |     959777 |   -148.547 |   -169.016 |    4.940 |    0.708 |  0.24 |   2.594 |   2.594 |      0 |
 |        358 |     962473 |   -148.547 |   -162.075 |    3.961 |    0.698 |  0.23 |   3.324 |   3.324 |      0 |
 |        359 |     965169 |   -148.547 |   -168.042 |    6.869 |    0.688 |  0.25 |   1.043 |   1.043 |      0 |
 |        360 |     967865 |   -148.547 |   -165.005 |    4.073 |    0.678 |  0.25 |   1.843 |   1.843 |      0 |
 |        361 |     970561 |   -148.547 |   -162.531 |    4.085 |    0.668 |  0.22 |   1.727 |   1.727 |      0 |
 |        362 |     973257 |   -148.547 |   -160.642 |    5.422 |    0.658 |  0.20 |   1.608 |   1.608 |      0 |
 |        363 |     975953 |   -148.547 |   -165.539 |    5.282 |    0.648 |  0.24 |   1.964 |   1.964 |      0 |
 |        364 |     978649 |   -148.547 |   -165.806 |    5.916 |    0.638 |  0.22 |   1.493 |   1.493 |      0 |
 |        365 |     981345 |   -148.547 |   -163.353 |    4.248 |    0.628 |  0.25 |   1.005 |   1.005 |      0 |
 |        366 |     984041 |   -148.547 |   -161.016 |    4.474 |    0.618 |  0.22 |   1.845 |   1.845 |      0 |
 |        367 |     986737 |   -148.547 |   -159.001 |    3.699 |    0.608 |  0.22 |   1.522 |   1.522 |      0 |
 |        368 |     989433 |   -148.547 |   -159.016 |    3.369 |    0.598 |  0.22 |   2.159 |   2.159 |      0 |
 |        369 |     992129 |   -148.547 |   -161.934 |    4.264 |    0.588 |  0.22 |   3.818 |   3.818 |      0 |
 |        370 |     994825 |   -148.547 |   -159.297 |    2.793 |    0.578 |  0.20 |   1.218 |   1.218 |      0 |
 |        371 |     997521 |   -148.547 |   -157.542 |    3.095 |    0.568 |  0.21 |   1.827 |   1.827 |      0 |
 |        372 |    1000217 |   -148.547 |   -160.757 |    3.339 |    0.558 |  0.23 |   2.338 |   2.338 |      0 |
 |        373 |    1002913 |   -148.547 |   -156.859 |    3.503 |    0.548 |  0.20 |   0.995 |   0.995 |      0 |
 |        374 |    1005609 |   -148.547 |   -160.900 |    4.927 |    0.538 |  0.23 |   0.784 |   0.784 |      0 |
 |        375 |    1008305 |   -148.547 |   -158.442 |    3.936 |    0.528 |  0.19 |   1.340 |   1.340 |      0 |
 |        376 |    1011001 |   -148.547 |   -156.573 |    2.888 |    0.518 |  0.20 |   3.048 |   3.048 |      0 |
 |        377 |    1013697 |   -148.547 |   -159.935 |    3.181 |    0.508 |  0.20 |   1.328 |   1.328 |      0 |
 |        378 |    1016393 |   -148.547 |   -155.639 |    2.578 |    0.498 |  0.20 |   2.328 |   2.328 |      0 |
 |        379 |    1019089 |   -148.547 |   -154.554 |    2.530 |    0.488 |  0.20 |   2.452 |   2.452 |      0 |
 |        380 |    1021785 |   -148.547 |   -155.048 |    2.735 |    0.478 |  0.18 |   0.962 |   0.962 |      0 |
 |        381 |    1024481 |   -148.547 |   -156.057 |    2.210 |    0.468 |  0.19 |   2.879 |   2.879 |      0 |
 |        382 |    1027177 |   -148.547 |   -157.377 |    3.626 |    0.458 |  0.20 |   2.200 |   2.200 |      0 |
 |        383 |    1029873 |   -148.547 |   -156.793 |    4.723 |    0.448 |  0.20 |   3.799 |   3.799 |      0 |
 |        384 |    1032569 |   -148.547 |   -160.632 |    3.693 |    0.438 |  0.20 |   1.768 |   1.768 |      0 |
 |        385 |    1035265 |   -148.547 |   -156.566 |    2.382 |    0.428 |  0.19 |   2.387 |   2.387 |      0 |
 |        386 |    1037961 |   -148.547 |   -158.269 |    3.623 |    0.418 |  0.19 |   1.296 |   1.296 |      0 |
 |        387 |    1040657 |   -148.547 |   -156.328 |    1.877 |    0.408 |  0.17 |   2.182 |   2.182 |      0 |
 |        388 |    1043353 |   -148.547 |   -156.466 |    3.564 |    0.398 |  0.18 |   2.146 |   2.146 |      0 |
 |        389 |    1046049 |   -148.547 |   -155.384 |    2.574 |    0.388 |  0.19 |   1.865 |   1.865 |      0 |
 |        390 |    1048745 |   -148.547 |   -153.364 |    2.420 |    0.378 |  0.17 |   3.815 |   3.815 |      0 |
 |        391 |    1051441 |   -148.547 |   -155.701 |    2.959 |    0.368 |  0.18 |   3.559 |   3.559 |      0 |
 |        392 |    1054137 |   -148.547 |   -156.333 |    3.688 |    0.358 |  0.19 |   3.271 |   3.271 |      0 |
 |        393 |    1056833 |   -148.547 |   -152.867 |    1.523 |    0.348 |  0.17 |   1.684 |   1.684 |      0 |
 |        394 |    1059529 |   -148.547 |   -153.942 |    1.695 |    0.338 |  0.18 |   1.947 |   1.947 |      0 |
 |        395 |    1062225 |   -148.547 |   -154.949 |    2.340 |    0.328 |  0.16 |   3.817 |   3.817 |      0 |
 |        396 |    1064921 |   -148.547 |   -153.414 |    1.507 |    0.318 |  0.16 |   3.696 |   3.696 |      0 |
 |        397 |    1067617 |   -148.547 |   -152.738 |    2.145 |    0.308 |  0.16 |   1.870 |   1.870 |      0 |
 |        398 |    1070313 |   -148.547 |   -152.014 |    1.376 |    0.298 |  0.16 |   2.424 |   2.424 |      0 |
 |        399 |    1073009 |   -148.547 |   -152.431 |    1.989 |    0.288 |  0.18 |   2.362 |   2.362 |      0 |
 |        400 |    1075705 |   -148.547 |   -151.975 |    1.928 |    0.278 |  0.14 |   2.073 |   2.073 |      0 |
 |        401 |    1078401 |   -148.547 |   -153.094 |    1.079 |    0.268 |  0.15 |   1.927 |   1.927 |      0 |
 |        402 |    1081097 |   -148.547 |   -151.973 |    1.509 |    0.258 |  0.15 |   3.219 |   3.219 |      0 |
 |        403 |    1083793 |   -148.547 |   -151.654 |    1.888 |    0.248 |  0.14 |   1.488 |   1.488 |      0 |
 |        404 |    1086489 |   -148.547 |   -152.035 |    1.742 |    0.238 |  0.14 |   2.190 |   2.190 |      0 |
 |        405 |    1089185 |   -148.547 |   -153.111 |    2.075 |    0.228 |  0.15 |   3.892 |   3.892 |      0 |
 |        406 |    1091881 |   -148.547 |   -150.114 |    0.992 |    0.218 |  0.14 |   3.264 |   3.264 |      0 |
 |        407 |    1094577 |   -148.547 |   -150.964 |    1.099 |    0.208 |  0.13 |   3.285 |   3.285 |      0 |
 |        408 |    1097273 |   -148.547 |   -150.479 |    1.183 |    0.198 |  0.13 |   3.470 |   3.470 |      0 |
 |        409 |    1099969 |   -148.547 |   -150.763 |    0.925 |    0.188 |  0.14 |   2.786 |   2.786 |      0 |
 |        410 |    1102665 |   -148.547 |   -151.009 |    0.782 |    0.178 |  0.12 |   1.415 |   1.415 |      0 |
 |        411 |    1105361 |   -148.547 |   -150.296 |    0.933 |    0.168 |  0.12 |   3.874 |   3.874 |      0 |
 |        412 |    1108057 |   -148.547 |   -149.828 |    0.784 |    0.158 |  0.11 |   2.440 |   2.440 |      0 |
 |        413 |    1110753 |   -148.547 |   -149.932 |    0.557 |    0.148 |  0.12 |   2.895 |   2.895 |      0 |
 |        414 |    1113449 |   -148.547 |   -149.831 |    0.945 |    0.138 |  0.11 |   3.602 |   3.602 |      0 |
 |        415 |    1116145 |   -148.547 |   -150.627 |    1.009 |    0.128 |  0.12 |   1.050 |   1.050 |      0 |
 |        416 |    1118841 |   -148.547 |   -149.956 |    0.765 |    0.118 |  0.11 |   1.159 |   1.159 |      0 |
 |        417 |    1121537 |   -148.547 |   -149.815 |    0.614 |    0.108 |  0.10 |   2.894 |   2.894 |      0 |
 |        418 |    1124233 |   -148.547 |   -149.549 |    0.372 |    0.098 |  0.11 |   2.488 |   2.488 |      0 |
 |        419 |    1126929 |   -148.547 |   -149.461 |    0.743 |    0.088 |  0.11 |   3.587 |   3.587 |      0 |
 |        420 |    1129625 |   -148.547 |   -149.138 |    0.266 |    0.078 |  0.10 |   3.585 |   3.585 |      0 |
 |        421 |    1132321 |   -148.547 |   -149.108 |    0.254 |    0.068 |  0.11 |   1.684 |   1.684 |      0 |
 |        422 |    1135017 |   -148.547 |   -149.224 |    0.183 |    0.058 |  0.10 |   2.067 |   2.067 |      0 |
 |        423 |    1137713 |   -148.547 |   -148.878 |    0.270 |    0.048 |  0.08 |   3.662 |   3.662 |      0 |
 |        424 |    1140409 |   -148.547 |   -148.872 |    0.203 |    0.038 |  0.08 |   3.822 |   3.822 |      0 |
 |        425 |    1143105 |   -148.547 |   -148.821 |    0.240 |    0.028 |  0.08 |   2.651 |   2.651 |      0 |
 |        426 |    1145801 |   -148.547 |   -148.591 |    0.107 |    0.018 |  0.07 |   3.623 |   3.623 |      0 |
 |        427 |    1148497 |   -148.547 |   -148.552 |    0.014 |    0.008 |  0.06 |   3.515 |   3.515 |      0 |
 |        428 |    1151193 |   -148.547 |   -148.551 |    0.009 |    0.000 |  0.00 |   3.515 |   3.515 |      0 |
 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+

Time Chain 0: 1.000000
Time Chain 1: 2.000000
