Software Version            : FRANz 1.2.3
Dataset                     : cluster_1
Time of Data Analysis       : Wed Apr  5 13:51:38 2023


*** MCMC Parameters ***

Seed                         : 1680727897
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 1557
  Initial temperature c0     : 70.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 269
  Nmmax                      : 269

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        369 |    1718561 |   -224.759 |   -272.830 |    8.329 |    1.202 |  0.33 |   1.641 |   1.641 |      0 |
 |        370 |    1723231 |   -224.759 |   -270.961 |   11.294 |    1.192 |  0.31 |   2.729 |   2.729 |      0 |
 |        371 |    1727901 |   -224.759 |   -272.383 |    9.763 |    1.182 |  0.32 |   3.516 |   3.516 |      0 |
 |        372 |    1732571 |   -224.759 |   -264.341 |    7.845 |    1.172 |  0.31 |   2.980 |   2.980 |      0 |
 |        373 |    1737241 |   -224.759 |   -262.723 |    8.026 |    1.162 |  0.31 |   1.648 |   1.648 |      0 |
 |        374 |    1741911 |   -224.759 |   -266.491 |    8.133 |    1.152 |  0.33 |   3.703 |   3.703 |      0 |
 |        375 |    1746581 |   -224.759 |   -266.258 |   10.693 |    1.142 |  0.31 |   1.786 |   1.786 |      0 |
 |        376 |    1751251 |   -224.759 |   -261.693 |    7.172 |    1.132 |  0.30 |   3.887 |   3.887 |      0 |
 |        377 |    1755921 |   -224.759 |   -261.150 |    7.453 |    1.122 |  0.31 |   0.606 |   0.606 |      0 |
 |        378 |    1760591 |   -224.759 |   -264.904 |    9.909 |    1.112 |  0.30 |   1.131 |   1.131 |      0 |
 |        379 |    1765261 |   -224.759 |   -260.998 |    9.139 |    1.102 |  0.32 |   2.058 |   2.058 |      0 |
 |        380 |    1769931 |   -224.759 |   -267.382 |    9.271 |    1.092 |  0.32 |   0.365 |   0.365 |      0 |
 |        381 |    1774601 |   -224.759 |   -263.504 |    8.559 |    1.082 |  0.30 |   2.290 |   2.290 |      0 |
 |        382 |    1779271 |   -224.759 |   -267.446 |    8.353 |    1.072 |  0.30 |   1.480 |   1.480 |      0 |
 |        383 |    1783941 |   -224.759 |   -263.688 |    9.129 |    1.062 |  0.30 |   1.875 |   1.875 |      0 |
 |        384 |    1788611 |   -224.759 |   -257.999 |    7.307 |    1.052 |  0.29 |   3.148 |   3.148 |      0 |
 |        385 |    1793281 |   -224.759 |   -261.054 |    6.671 |    1.042 |  0.29 |   2.661 |   2.661 |      0 |
 |        386 |    1797951 |   -224.759 |   -257.980 |    7.196 |    1.032 |  0.30 |   3.013 |   3.013 |      0 |
 |        387 |    1802621 |   -224.759 |   -259.624 |    9.151 |    1.022 |  0.28 |   3.608 |   3.608 |      0 |
 |        388 |    1807291 |   -224.759 |   -256.495 |    7.127 |    1.012 |  0.29 |   2.596 |   2.596 |      0 |
 |        389 |    1811961 |   -224.759 |   -258.319 |    9.161 |    1.002 |  0.28 |   1.112 |   1.112 |      0 |
 |        390 |    1816631 |   -224.759 |   -254.152 |    8.074 |    0.992 |  0.26 |   2.558 |   2.558 |      0 |
 |        391 |    1821301 |   -224.759 |   -259.243 |    6.906 |    0.982 |  0.29 |   1.507 |   1.507 |      0 |
 |        392 |    1825971 |   -224.759 |   -253.872 |    7.645 |    0.972 |  0.28 |   3.665 |   3.665 |      0 |
 |        393 |    1830641 |   -224.759 |   -255.804 |    6.595 |    0.962 |  0.29 |   0.965 |   0.965 |      0 |
 |        394 |    1835311 |   -224.759 |   -257.401 |    9.090 |    0.952 |  0.29 |   0.551 |   0.551 |      0 |
 |        395 |    1839981 |   -224.759 |   -254.245 |    6.807 |    0.942 |  0.28 |   2.587 |   2.587 |      0 |
 |        396 |    1844651 |   -224.759 |   -252.257 |    8.106 |    0.932 |  0.27 |   1.644 |   1.644 |      0 |
 |        397 |    1849321 |   -224.759 |   -249.882 |    5.776 |    0.922 |  0.28 |   1.570 |   1.570 |      0 |
 |        398 |    1853991 |   -224.759 |   -253.344 |    8.337 |    0.912 |  0.27 |   2.061 |   2.061 |      0 |
 |        399 |    1858661 |   -224.759 |   -255.359 |    7.512 |    0.902 |  0.28 |   3.435 |   3.435 |      0 |
 |        400 |    1863331 |   -224.759 |   -252.044 |    6.299 |    0.892 |  0.28 |   0.918 |   0.918 |      0 |
 |        401 |    1868001 |   -224.759 |   -254.643 |    8.216 |    0.882 |  0.27 |   3.209 |   3.209 |      0 |
 |        402 |    1872671 |   -224.759 |   -251.287 |    8.322 |    0.872 |  0.26 |   1.709 |   1.709 |      0 |
 |        403 |    1877341 |   -224.759 |   -247.937 |    9.017 |    0.862 |  0.25 |   2.823 |   2.823 |      0 |
 |        404 |    1882011 |   -224.759 |   -253.606 |    8.530 |    0.852 |  0.25 |   2.181 |   2.181 |      0 |
 |        405 |    1886681 |   -224.759 |   -248.576 |    6.322 |    0.842 |  0.27 |   3.175 |   3.175 |      0 |
 |        406 |    1891351 |   -224.759 |   -250.850 |    5.459 |    0.832 |  0.26 |   2.540 |   2.540 |      0 |
 |        407 |    1896021 |   -224.759 |   -250.251 |    7.304 |    0.822 |  0.27 |   2.964 |   2.964 |      0 |
 |        408 |    1900691 |   -224.759 |   -252.402 |    8.103 |    0.812 |  0.25 |   2.069 |   2.069 |      0 |
 |        409 |    1905361 |   -224.759 |   -246.825 |    8.249 |    0.802 |  0.26 |   1.586 |   1.586 |      0 |
 |        410 |    1910031 |   -224.759 |   -248.878 |    5.178 |    0.792 |  0.25 |   2.960 |   2.960 |      0 |
 |        411 |    1914701 |   -224.759 |   -247.412 |    5.860 |    0.782 |  0.25 |   3.495 |   3.495 |      0 |
 |        412 |    1919371 |   -224.759 |   -248.017 |    6.248 |    0.772 |  0.25 |   3.187 |   3.187 |      0 |
 |        413 |    1924041 |   -224.759 |   -249.392 |    7.921 |    0.762 |  0.24 |   3.591 |   3.591 |      0 |
 |        414 |    1928711 |   -224.759 |   -247.820 |    4.763 |    0.752 |  0.24 |   2.853 |   2.853 |      0 |
 |        415 |    1933381 |   -224.759 |   -246.705 |    6.788 |    0.742 |  0.26 |   1.131 |   1.131 |      0 |
 |        416 |    1938051 |   -224.759 |   -243.260 |    6.113 |    0.732 |  0.25 |   2.251 |   2.251 |      0 |
 |        417 |    1942721 |   -224.759 |   -244.346 |    4.290 |    0.722 |  0.25 |   2.754 |   2.754 |      0 |
 |        418 |    1947391 |   -224.759 |   -245.957 |    5.964 |    0.712 |  0.23 |   3.626 |   3.626 |      0 |
 |        419 |    1952061 |   -224.759 |   -246.720 |    7.806 |    0.702 |  0.23 |   1.801 |   1.801 |      0 |
 |        420 |    1956731 |   -224.759 |   -245.920 |    5.259 |    0.692 |  0.26 |   2.793 |   2.793 |      0 |
 |        421 |    1961401 |   -224.759 |   -243.825 |    4.743 |    0.682 |  0.24 |   2.954 |   2.954 |      0 |
 |        422 |    1966071 |   -224.759 |   -245.755 |    4.511 |    0.672 |  0.24 |   1.449 |   1.449 |      0 |
 |        423 |    1970741 |   -224.759 |   -243.915 |    5.101 |    0.662 |  0.25 |   0.750 |   0.750 |      0 |
 |        424 |    1975411 |   -224.759 |   -242.593 |    3.622 |    0.652 |  0.23 |   1.987 |   1.987 |      0 |
 |        425 |    1980081 |   -224.759 |   -243.435 |    6.693 |    0.642 |  0.24 |   1.153 |   1.153 |      0 |
 |        426 |    1984751 |   -224.759 |   -239.810 |    5.993 |    0.632 |  0.23 |   1.549 |   1.549 |      0 |
 |        427 |    1989421 |   -224.759 |   -241.368 |    3.755 |    0.622 |  0.23 |   1.267 |   1.267 |      0 |
 |        428 |    1994091 |   -224.759 |   -240.988 |    4.251 |    0.612 |  0.23 |   0.897 |   0.897 |      0 |
 |        429 |    1998761 |   -224.759 |   -242.378 |    5.388 |    0.602 |  0.22 |   3.030 |   3.030 |      0 |
 |        430 |    2003431 |   -224.759 |   -240.199 |    3.836 |    0.592 |  0.22 |   0.732 |   0.732 |      0 |
 |        431 |    2008101 |   -224.759 |   -237.274 |    4.640 |    0.582 |  0.22 |   3.099 |   3.099 |      0 |
 |        432 |    2012771 |   -224.759 |   -238.001 |    3.118 |    0.572 |  0.21 |   1.918 |   1.918 |      0 |
 |        433 |    2017441 |   -224.759 |   -237.821 |    2.875 |    0.562 |  0.21 |   2.002 |   2.002 |      0 |
 |        434 |    2022111 |   -224.759 |   -237.793 |    4.610 |    0.552 |  0.22 |   1.474 |   1.474 |      0 |
 |        435 |    2026781 |   -224.759 |   -240.633 |    4.157 |    0.542 |  0.22 |   2.672 |   2.672 |      0 |
 |        436 |    2031451 |   -224.759 |   -236.257 |    3.893 |    0.532 |  0.20 |   2.102 |   2.102 |      0 |
 |        437 |    2036121 |   -224.759 |   -239.020 |    3.348 |    0.522 |  0.21 |   1.718 |   1.718 |      0 |
 |        438 |    2040791 |   -224.759 |   -243.297 |    3.827 |    0.512 |  0.22 |   3.678 |   3.678 |      0 |
 |        439 |    2045461 |   -224.759 |   -237.525 |    3.733 |    0.502 |  0.20 |   0.543 |   0.543 |      0 |
 |        440 |    2050131 |   -224.759 |   -235.372 |    3.448 |    0.492 |  0.20 |   2.128 |   2.128 |      0 |
 |        441 |    2054801 |   -224.759 |   -236.078 |    3.473 |    0.482 |  0.21 |   1.140 |   1.140 |      0 |
 |        442 |    2059471 |   -224.759 |   -242.903 |    3.987 |    0.472 |  0.22 |   1.120 |   1.120 |      0 |
 |        443 |    2064141 |   -224.759 |   -238.210 |    4.077 |    0.462 |  0.20 |   1.412 |   1.412 |      0 |
 |        444 |    2068811 |   -224.759 |   -234.531 |    3.389 |    0.452 |  0.20 |   1.051 |   1.051 |      0 |
 |        445 |    2073481 |   -224.759 |   -236.248 |    3.641 |    0.442 |  0.20 |   2.187 |   2.187 |      0 |
 |        446 |    2078151 |   -224.759 |   -234.216 |    3.099 |    0.432 |  0.19 |   0.843 |   0.843 |      0 |
 |        447 |    2082821 |   -224.759 |   -236.404 |    3.247 |    0.422 |  0.21 |   2.776 |   2.776 |      0 |
 |        448 |    2087491 |   -224.759 |   -234.889 |    2.912 |    0.412 |  0.20 |   1.668 |   1.668 |      0 |
 |        449 |    2092161 |   -224.759 |   -233.969 |    3.213 |    0.402 |  0.20 |   3.926 |   3.926 |      0 |
 |        450 |    2096831 |   -224.759 |   -231.865 |    2.397 |    0.392 |  0.18 |   1.546 |   1.546 |      0 |
 |        451 |    2101501 |   -224.759 |   -234.838 |    5.106 |    0.382 |  0.17 |   3.160 |   3.160 |      0 |
 |        452 |    2106171 |   -224.759 |   -234.682 |    2.445 |    0.372 |  0.19 |   3.461 |   3.461 |      0 |
 |        453 |    2110841 |   -224.759 |   -231.928 |    2.786 |    0.362 |  0.18 |   0.655 |   0.655 |      0 |
 |        454 |    2115511 |   -224.759 |   -232.011 |    2.529 |    0.352 |  0.18 |   2.120 |   2.120 |      0 |
 |        455 |    2120181 |   -224.759 |   -233.675 |    1.872 |    0.342 |  0.19 |   3.452 |   3.452 |      0 |
 |        456 |    2124851 |   -224.759 |   -231.712 |    2.811 |    0.332 |  0.18 |   3.925 |   3.925 |      0 |
 |        457 |    2129521 |   -224.759 |   -234.691 |    2.986 |    0.322 |  0.17 |   0.981 |   0.981 |      0 |
 |        458 |    2134191 |   -224.759 |   -235.206 |    1.597 |    0.312 |  0.17 |   0.880 |   0.880 |      0 |
 |        459 |    2138861 |   -224.759 |   -235.452 |    2.784 |    0.302 |  0.16 |   1.056 |   1.056 |      0 |
 |        460 |    2143531 |   -224.759 |   -234.849 |    3.623 |    0.292 |  0.16 |   1.097 |   1.097 |      0 |
 |        461 |    2148201 |   -224.759 |   -234.312 |    2.688 |    0.282 |  0.16 |   1.525 |   1.525 |      0 |
 |        462 |    2152871 |   -224.759 |   -230.414 |    2.853 |    0.272 |  0.15 |   1.720 |   1.720 |      0 |
 |        463 |    2157541 |   -224.759 |   -229.829 |    2.275 |    0.262 |  0.17 |   3.501 |   3.501 |      0 |
 |        464 |    2162211 |   -224.759 |   -231.119 |    1.873 |    0.252 |  0.16 |   1.761 |   1.761 |      0 |
 |        465 |    2166881 |   -224.759 |   -231.814 |    3.245 |    0.242 |  0.15 |   2.816 |   2.816 |      0 |
 |        466 |    2171551 |   -224.759 |   -230.713 |    2.566 |    0.232 |  0.16 |   0.816 |   0.816 |      0 |
 |        467 |    2176221 |   -224.759 |   -228.674 |    1.006 |    0.222 |  0.15 |   2.508 |   2.508 |      0 |
 |        468 |    2180891 |   -224.759 |   -229.352 |    1.597 |    0.212 |  0.16 |   1.702 |   1.702 |      0 |
 |        469 |    2185561 |   -224.759 |   -228.026 |    1.706 |    0.202 |  0.15 |   1.565 |   1.565 |      0 |
 |        470 |    2190231 |   -224.759 |   -227.490 |    0.825 |    0.192 |  0.15 |   1.931 |   1.931 |      0 |
 |        471 |    2194901 |   -224.759 |   -228.372 |    1.654 |    0.182 |  0.13 |   1.928 |   1.928 |      0 |
 |        472 |    2199571 |   -224.759 |   -228.323 |    1.319 |    0.172 |  0.13 |   0.795 |   0.795 |      0 |
 |        473 |    2204241 |   -224.759 |   -227.691 |    1.370 |    0.162 |  0.13 |   0.655 |   0.655 |      0 |
 |        474 |    2208911 |   -224.759 |   -229.767 |    1.941 |    0.152 |  0.13 |   2.397 |   2.397 |      0 |
 |        475 |    2213581 |   -224.759 |   -229.090 |    2.462 |    0.142 |  0.14 |   1.900 |   1.900 |      0 |
 |        476 |    2218251 |   -224.759 |   -227.426 |    1.292 |    0.132 |  0.13 |   2.983 |   2.983 |      0 |
 |        477 |    2222921 |   -224.759 |   -226.812 |    0.556 |    0.122 |  0.12 |   2.993 |   2.993 |      0 |
 |        478 |    2227591 |   -224.759 |   -227.354 |    1.513 |    0.112 |  0.12 |   1.415 |   1.415 |      0 |
 |        479 |    2232261 |   -224.759 |   -227.717 |    2.110 |    0.102 |  0.12 |   1.483 |   1.483 |      0 |
 |        480 |    2236931 |   -224.759 |   -226.275 |    0.651 |    0.092 |  0.11 |   2.434 |   2.434 |      0 |
 |        481 |    2241601 |   -224.759 |   -226.329 |    1.187 |    0.082 |  0.11 |   1.439 |   1.439 |      0 |
 |        482 |    2246271 |   -224.759 |   -225.917 |    0.374 |    0.072 |  0.11 |   3.424 |   3.424 |      0 |
 |        483 |    2250941 |   -224.759 |   -225.674 |    0.100 |    0.062 |  0.11 |   3.724 |   3.724 |      0 |
 |        484 |    2255611 |   -224.759 |   -225.723 |    0.301 |    0.052 |  0.10 |   2.124 |   2.124 |      0 |
 |        485 |    2260281 |   -224.759 |   -226.143 |    0.523 |    0.042 |  0.09 |   3.442 |   3.442 |      0 |
 |        486 |    2264951 |   -224.759 |   -225.569 |    0.076 |    0.032 |  0.09 |   3.424 |   3.424 |      0 |
 |        487 |    2269621 |   -224.759 |   -225.658 |    0.329 |    0.022 |  0.08 |   2.559 |   2.559 |      0 |
 |        488 |    2274291 |   -224.759 |   -225.985 |    0.035 |    0.012 |  0.08 |   3.945 |   3.945 |      0 |
 |        489 |    2278961 |   -224.759 |   -225.917 |    0.013 |    0.002 |  0.06 |   1.598 |   1.598 |      0 |
 |        490 |    2283631 |   -224.759 |   -225.907 |    0.001 |    0.000 |  0.00 |   1.598 |   1.598 |      0 |
 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+

Time Chain 0: 2.000000
Time Chain 1: 2.000000
