Software Version            : FRANz 1.2.3
Dataset                     : cluster_3
Time of Data Analysis       : Thu Mar 16 03:40:03 2023


*** MCMC Parameters ***

Seed                         : 1678963201
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 701
  Initial temperature c0     : 74.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 210
  Nmmax                      : 210

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        258 |     540215 |   -204.374 |   -238.968 |   11.225 |    1.525 |  0.33 |   2.383 |   2.383 |      0 |
 |        259 |     542317 |   -204.374 |   -232.809 |    6.459 |    1.515 |  0.34 |   3.677 |   3.677 |      0 |
 |        260 |     544419 |   -204.374 |   -230.637 |    9.484 |    1.504 |  0.33 |   1.207 |   1.207 |      0 |
 |        261 |     546521 |   -204.374 |   -232.341 |    7.184 |    1.494 |  0.35 |   3.461 |   3.461 |      0 |
 |        262 |     548623 |   -204.374 |   -234.389 |    6.957 |    1.484 |  0.33 |   1.284 |   1.284 |      0 |
 |        263 |     550725 |   -204.374 |   -237.706 |    9.496 |    1.474 |  0.33 |   2.854 |   2.854 |      0 |
 |        264 |     552827 |   -204.374 |   -238.475 |    7.258 |    1.464 |  0.36 |   3.009 |   3.009 |      0 |
 |        265 |     554929 |   -204.374 |   -237.793 |    6.885 |    1.454 |  0.34 |   2.923 |   2.923 |      0 |
 |        266 |     557031 |   -204.374 |   -235.631 |    7.571 |    1.444 |  0.32 |   0.843 |   0.843 |      0 |
 |        267 |     559133 |   -204.374 |   -233.577 |    7.277 |    1.434 |  0.35 |   0.986 |   0.986 |      0 |
 |        268 |     561235 |   -204.374 |   -235.629 |    9.342 |    1.424 |  0.34 |   2.161 |   2.161 |      0 |
 |        269 |     563337 |   -204.374 |   -235.144 |    7.661 |    1.414 |  0.33 |   1.512 |   1.512 |      0 |
 |        270 |     565439 |   -204.374 |   -240.336 |    6.867 |    1.404 |  0.35 |   2.852 |   2.852 |      0 |
 |        271 |     567541 |   -204.374 |   -230.860 |    7.539 |    1.394 |  0.33 |   3.463 |   3.463 |      0 |
 |        272 |     569643 |   -204.374 |   -234.606 |    8.319 |    1.384 |  0.31 |   3.517 |   3.517 |      0 |
 |        273 |     571745 |   -204.374 |   -233.875 |    6.221 |    1.374 |  0.33 |   2.486 |   2.486 |      0 |
 |        274 |     573847 |   -204.374 |   -231.300 |    5.964 |    1.364 |  0.32 |   0.451 |   0.451 |      0 |
 |        275 |     575949 |   -204.374 |   -227.497 |    5.984 |    1.354 |  0.32 |   2.319 |   2.319 |      0 |
 |        276 |     578051 |   -204.374 |   -227.516 |    6.672 |    1.344 |  0.34 |   2.398 |   2.398 |      0 |
 |        277 |     580153 |   -204.374 |   -242.022 |   10.419 |    1.334 |  0.33 |   0.815 |   0.815 |      0 |
 |        278 |     582255 |   -204.374 |   -240.225 |    9.476 |    1.324 |  0.31 |   2.741 |   2.741 |      0 |
 |        279 |     584357 |   -204.374 |   -232.778 |    6.324 |    1.314 |  0.32 |   2.551 |   2.551 |      0 |
 |        280 |     586459 |   -204.374 |   -229.910 |    6.375 |    1.304 |  0.32 |   2.288 |   2.288 |      0 |
 |        281 |     588561 |   -204.374 |   -230.409 |    7.347 |    1.294 |  0.32 |   2.140 |   2.140 |      0 |
 |        282 |     590663 |   -204.374 |   -226.056 |    7.856 |    1.284 |  0.32 |   3.245 |   3.245 |      0 |
 |        283 |     592765 |   -204.374 |   -236.185 |    6.279 |    1.274 |  0.32 |   3.060 |   3.060 |      0 |
 |        284 |     594867 |   -204.374 |   -232.013 |    5.594 |    1.264 |  0.32 |   2.412 |   2.412 |      0 |
 |        285 |     596969 |   -204.374 |   -228.796 |    8.240 |    1.254 |  0.30 |   1.942 |   1.942 |      0 |
 |        286 |     599071 |   -204.374 |   -234.295 |    7.998 |    1.244 |  0.30 |   1.962 |   1.962 |      0 |
 |        287 |     601173 |   -204.374 |   -235.859 |    6.520 |    1.234 |  0.33 |   2.367 |   2.367 |      0 |
 |        288 |     603275 |   -204.374 |   -229.561 |    5.237 |    1.224 |  0.32 |   1.594 |   1.594 |      0 |
 |        289 |     605377 |   -204.374 |   -228.656 |    6.921 |    1.214 |  0.32 |   0.336 |   0.336 |      0 |
 |        290 |     607479 |   -204.374 |   -230.773 |    6.451 |    1.204 |  0.31 |   3.366 |   3.366 |      0 |
 |        291 |     609581 |   -204.374 |   -226.851 |    6.260 |    1.194 |  0.30 |   1.588 |   1.588 |      0 |
 |        292 |     611683 |   -204.374 |   -229.665 |    6.614 |    1.184 |  0.30 |   1.363 |   1.363 |      0 |
 |        293 |     613785 |   -204.374 |   -224.206 |    4.903 |    1.174 |  0.29 |   3.327 |   3.327 |      0 |
 |        294 |     615887 |   -204.374 |   -225.962 |    4.770 |    1.164 |  0.30 |   3.492 |   3.492 |      0 |
 |        295 |     617989 |   -204.374 |   -224.474 |    6.003 |    1.154 |  0.31 |   3.961 |   3.961 |      0 |
 |        296 |     620091 |   -204.374 |   -232.910 |    6.183 |    1.144 |  0.31 |   2.199 |   2.199 |      0 |
 |        297 |     622193 |   -204.374 |   -223.724 |    6.023 |    1.134 |  0.30 |   0.729 |   0.729 |      0 |
 |        298 |     624295 |   -204.374 |   -225.644 |    5.506 |    1.124 |  0.27 |   3.119 |   3.119 |      0 |
 |        299 |     626397 |   -204.374 |   -222.511 |    5.717 |    1.114 |  0.26 |   3.737 |   3.737 |      0 |
 |        300 |     628499 |   -204.374 |   -224.469 |    4.824 |    1.104 |  0.29 |   1.964 |   1.964 |      0 |
 |        301 |     630601 |   -204.374 |   -229.261 |    6.586 |    1.094 |  0.30 |   0.873 |   0.873 |      0 |
 |        302 |     632703 |   -204.374 |   -226.514 |    5.339 |    1.084 |  0.30 |   3.223 |   3.223 |      0 |
 |        303 |     634805 |   -204.374 |   -225.347 |    5.386 |    1.074 |  0.31 |   0.562 |   0.562 |      0 |
 |        304 |     636907 |   -204.374 |   -227.632 |    5.006 |    1.064 |  0.29 |   3.883 |   3.883 |      0 |
 |        305 |     639009 |   -204.374 |   -223.745 |    6.296 |    1.054 |  0.28 |   1.953 |   1.953 |      0 |
 |        306 |     641111 |   -204.374 |   -222.944 |    5.891 |    1.044 |  0.29 |   0.974 |   0.974 |      0 |
 |        307 |     643213 |   -204.374 |   -227.690 |    7.020 |    1.034 |  0.29 |   3.884 |   3.884 |      0 |
 |        308 |     645315 |   -204.374 |   -222.047 |    5.519 |    1.024 |  0.27 |   3.707 |   3.707 |      0 |
 |        309 |     647417 |   -204.374 |   -222.439 |    5.323 |    1.014 |  0.26 |   1.717 |   1.717 |      0 |
 |        310 |     649519 |   -204.374 |   -220.382 |    4.798 |    1.004 |  0.28 |   1.344 |   1.344 |      0 |
 |        311 |     651621 |   -204.374 |   -224.670 |    6.233 |    0.994 |  0.29 |   1.845 |   1.845 |      0 |
 |        312 |     653723 |   -204.374 |   -226.450 |    6.204 |    0.984 |  0.26 |   2.933 |   2.933 |      0 |
 |        313 |     655825 |   -204.374 |   -221.206 |    5.257 |    0.974 |  0.29 |   0.122 |   0.122 |      0 |
 |        314 |     657927 |   -204.374 |   -221.759 |    5.873 |    0.964 |  0.26 |   3.090 |   3.090 |      0 |
 |        315 |     660029 |   -204.374 |   -220.240 |    6.580 |    0.954 |  0.28 |   2.454 |   2.454 |      0 |
 |        316 |     662131 |   -204.374 |   -225.346 |    7.504 |    0.944 |  0.27 |   1.314 |   1.314 |      0 |
 |        317 |     664233 |   -204.374 |   -219.446 |    4.090 |    0.934 |  0.26 |   3.278 |   3.278 |      0 |
 |        318 |     666335 |   -204.374 |   -220.299 |    3.733 |    0.924 |  0.27 |   0.324 |   0.324 |      0 |
 |        319 |     668437 |   -204.374 |   -221.595 |    4.492 |    0.914 |  0.28 |   1.605 |   1.605 |      0 |
 |        320 |     670539 |   -204.374 |   -220.175 |    3.811 |    0.904 |  0.26 |   2.163 |   2.163 |      0 |
 |        321 |     672641 |   -204.374 |   -218.468 |    3.996 |    0.894 |  0.26 |   0.742 |   0.742 |      0 |
 |        322 |     674743 |   -204.374 |   -220.391 |    6.685 |    0.884 |  0.28 |   3.243 |   3.243 |      0 |
 |        323 |     676845 |   -204.374 |   -221.358 |    7.437 |    0.874 |  0.27 |   3.100 |   3.100 |      0 |
 |        324 |     678947 |   -204.374 |   -225.051 |    5.287 |    0.864 |  0.27 |   0.697 |   0.697 |      0 |
 |        325 |     681049 |   -204.374 |   -218.171 |    3.976 |    0.854 |  0.26 |   3.308 |   3.308 |      0 |
 |        326 |     683151 |   -204.374 |   -219.894 |    4.855 |    0.844 |  0.28 |   2.095 |   2.095 |      0 |
 |        327 |     685253 |   -204.374 |   -217.507 |    5.856 |    0.834 |  0.25 |   1.936 |   1.936 |      0 |
 |        328 |     687355 |   -204.374 |   -220.120 |    5.034 |    0.824 |  0.26 |   2.029 |   2.029 |      0 |
 |        329 |     689457 |   -204.374 |   -216.409 |    5.049 |    0.814 |  0.25 |   0.917 |   0.917 |      0 |
 |        330 |     691559 |   -204.374 |   -219.509 |    4.955 |    0.804 |  0.25 |   0.321 |   0.321 |      0 |
 |        331 |     693661 |   -204.374 |   -216.775 |    3.948 |    0.794 |  0.26 |   2.849 |   2.849 |      0 |
 |        332 |     695763 |   -204.374 |   -218.568 |    4.906 |    0.784 |  0.25 |   2.492 |   2.492 |      0 |
 |        333 |     697865 |   -204.374 |   -217.633 |    4.281 |    0.774 |  0.25 |   3.729 |   3.729 |      0 |
 |        334 |     699967 |   -204.374 |   -224.506 |    6.242 |    0.764 |  0.25 |   1.431 |   1.431 |      0 |
 |        335 |     702069 |   -204.374 |   -215.680 |    4.288 |    0.754 |  0.26 |   2.914 |   2.914 |      0 |
 |        336 |     704171 |   -204.374 |   -214.989 |    3.082 |    0.744 |  0.25 |   2.944 |   2.944 |      0 |
 |        337 |     706273 |   -204.374 |   -213.704 |    3.346 |    0.734 |  0.24 |   0.965 |   0.965 |      0 |
 |        338 |     708375 |   -204.374 |   -212.115 |    3.218 |    0.724 |  0.24 |   2.929 |   2.929 |      0 |
 |        339 |     710477 |   -204.374 |   -214.283 |    3.964 |    0.714 |  0.22 |   3.489 |   3.489 |      0 |
 |        340 |     712579 |   -204.374 |   -216.385 |    4.157 |    0.704 |  0.23 |   1.460 |   1.460 |      0 |
 |        341 |     714681 |   -204.374 |   -215.091 |    2.717 |    0.694 |  0.21 |   3.452 |   3.452 |      0 |
 |        342 |     716783 |   -204.374 |   -214.246 |    2.835 |    0.684 |  0.23 |   1.882 |   1.882 |      0 |
 |        343 |     718885 |   -204.374 |   -217.247 |    2.997 |    0.674 |  0.25 |   3.451 |   3.451 |      0 |
 |        344 |     720987 |   -204.374 |   -216.587 |    2.829 |    0.664 |  0.23 |   3.207 |   3.207 |      0 |
 |        345 |     723089 |   -204.374 |   -216.016 |    3.757 |    0.654 |  0.24 |   1.803 |   1.803 |      0 |
 |        346 |     725191 |   -204.374 |   -216.090 |    4.145 |    0.644 |  0.24 |   3.111 |   3.111 |      0 |
 |        347 |     727293 |   -204.374 |   -217.392 |    4.767 |    0.634 |  0.22 |   2.739 |   2.739 |      0 |
 |        348 |     729395 |   -204.374 |   -213.660 |    1.984 |    0.624 |  0.22 |   1.784 |   1.784 |      0 |
 |        349 |     731497 |   -204.374 |   -214.628 |    3.551 |    0.614 |  0.22 |   3.556 |   3.556 |      0 |
 |        350 |     733599 |   -204.374 |   -215.643 |    2.793 |    0.604 |  0.23 |   2.582 |   2.582 |      0 |
 |        351 |     735701 |   -204.374 |   -211.929 |    1.943 |    0.594 |  0.20 |   3.396 |   3.396 |      0 |
 |        352 |     737803 |   -204.374 |   -212.527 |    2.660 |    0.584 |  0.24 |   0.932 |   0.932 |      0 |
 |        353 |     739905 |   -204.374 |   -218.943 |    2.188 |    0.574 |  0.22 |   3.482 |   3.482 |      0 |
 |        354 |     742007 |   -204.374 |   -213.255 |    2.106 |    0.564 |  0.24 |   3.707 |   3.707 |      0 |
 |        355 |     744109 |   -204.374 |   -212.256 |    2.724 |    0.554 |  0.22 |   2.432 |   2.432 |      0 |
 |        356 |     746211 |   -204.374 |   -215.110 |    3.220 |    0.544 |  0.23 |   1.497 |   1.497 |      0 |
 |        357 |     748313 |   -204.374 |   -216.027 |    3.144 |    0.534 |  0.21 |   0.653 |   0.653 |      0 |
 |        358 |     750415 |   -204.374 |   -215.290 |    3.216 |    0.524 |  0.21 |   1.750 |   1.750 |      0 |
 |        359 |     752517 |   -204.374 |   -216.843 |    4.448 |    0.514 |  0.20 |   3.633 |   3.633 |      0 |
 |        360 |     754619 |   -204.374 |   -212.404 |    2.695 |    0.504 |  0.20 |   3.419 |   3.419 |      0 |
 |        361 |     756721 |   -204.374 |   -214.380 |    2.001 |    0.494 |  0.20 |   1.248 |   1.248 |      0 |
 |        362 |     758823 |   -204.374 |   -216.319 |    2.450 |    0.484 |  0.22 |   0.672 |   0.672 |      0 |
 |        363 |     760925 |   -204.374 |   -212.693 |    3.265 |    0.474 |  0.20 |   2.455 |   2.455 |      0 |
 |        364 |     763027 |   -204.374 |   -211.666 |    2.380 |    0.464 |  0.21 |   2.728 |   2.728 |      0 |
 |        365 |     765129 |   -204.374 |   -210.588 |    1.453 |    0.454 |  0.20 |   2.893 |   2.893 |      0 |
 |        366 |     767231 |   -204.374 |   -210.727 |    3.137 |    0.444 |  0.20 |   1.703 |   1.703 |      0 |
 |        367 |     769333 |   -204.374 |   -211.770 |    2.297 |    0.434 |  0.19 |   2.278 |   2.278 |      0 |
 |        368 |     771435 |   -204.374 |   -213.484 |    3.085 |    0.424 |  0.21 |   3.691 |   3.691 |      0 |
 |        369 |     773537 |   -204.374 |   -210.666 |    2.137 |    0.414 |  0.18 |   1.747 |   1.747 |      0 |
 |        370 |     775639 |   -204.374 |   -210.014 |    1.812 |    0.404 |  0.20 |   0.344 |   0.344 |      0 |
 |        371 |     777741 |   -204.374 |   -209.293 |    1.820 |    0.394 |  0.18 |   1.453 |   1.453 |      0 |
 |        372 |     779843 |   -204.374 |   -209.074 |    1.897 |    0.384 |  0.17 |   3.400 |   3.400 |      0 |
 |        373 |     781945 |   -204.374 |   -208.983 |    1.147 |    0.374 |  0.19 |   2.339 |   2.339 |      0 |
 |        374 |     784047 |   -204.374 |   -208.959 |    1.455 |    0.364 |  0.18 |   3.962 |   3.962 |      0 |
 |        375 |     786149 |   -204.374 |   -209.726 |    1.594 |    0.354 |  0.18 |   1.240 |   1.240 |      0 |
 |        376 |     788251 |   -204.374 |   -208.864 |    1.686 |    0.344 |  0.18 |   1.976 |   1.976 |      0 |
 |        377 |     790353 |   -204.374 |   -208.228 |    0.945 |    0.334 |  0.16 |   3.066 |   3.066 |      0 |
 |        378 |     792455 |   -204.374 |   -208.870 |    2.153 |    0.324 |  0.18 |   2.938 |   2.938 |      0 |
 |        379 |     794557 |   -204.374 |   -209.291 |    1.597 |    0.314 |  0.20 |   0.977 |   0.977 |      0 |
 |        380 |     796659 |   -204.374 |   -209.544 |    0.963 |    0.304 |  0.19 |   3.846 |   3.846 |      0 |
 |        381 |     798761 |   -204.374 |   -209.566 |    1.593 |    0.294 |  0.20 |   1.433 |   1.433 |      0 |
 |        382 |     800863 |   -204.374 |   -209.245 |    1.749 |    0.284 |  0.18 |   0.509 |   0.509 |      0 |
 |        383 |     802965 |   -204.374 |   -208.130 |    0.757 |    0.274 |  0.16 |   0.522 |   0.522 |      0 |
 |        384 |     805067 |   -204.374 |   -207.448 |    0.547 |    0.264 |  0.17 |   3.485 |   3.485 |      0 |
 |        385 |     807169 |   -204.374 |   -208.257 |    1.385 |    0.254 |  0.18 |   1.960 |   1.960 |      0 |
 |        386 |     809271 |   -204.374 |   -208.386 |    1.026 |    0.244 |  0.17 |   1.608 |   1.608 |      0 |
 |        387 |     811373 |   -204.374 |   -209.044 |    1.300 |    0.234 |  0.17 |   1.952 |   1.952 |      0 |
 |        388 |     813475 |   -204.374 |   -208.213 |    0.670 |    0.224 |  0.15 |   2.708 |   2.708 |      0 |
 |        389 |     815577 |   -204.374 |   -208.101 |    0.792 |    0.214 |  0.13 |   3.830 |   3.830 |      0 |
 |        390 |     817679 |   -204.374 |   -208.594 |    1.269 |    0.204 |  0.15 |   2.631 |   2.631 |      0 |
 |        391 |     819781 |   -204.374 |   -209.493 |    2.088 |    0.194 |  0.17 |   2.875 |   2.875 |      0 |
 |        392 |     821883 |   -204.374 |   -209.445 |    2.200 |    0.184 |  0.16 |   2.050 |   2.050 |      0 |
 |        393 |     823985 |   -204.374 |   -207.844 |    0.382 |    0.174 |  0.16 |   0.766 |   0.766 |      0 |
 |        394 |     826087 |   -204.374 |   -207.875 |    0.589 |    0.164 |  0.15 |   1.884 |   1.884 |      0 |
 |        395 |     828189 |   -204.374 |   -207.665 |    1.088 |    0.154 |  0.16 |   1.137 |   1.137 |      0 |
 |        396 |     830291 |   -204.374 |   -207.174 |    0.442 |    0.144 |  0.15 |   2.415 |   2.415 |      0 |
 |        397 |     832393 |   -204.374 |   -207.056 |    0.219 |    0.134 |  0.14 |   3.306 |   3.306 |      0 |
 |        398 |     834495 |   -204.374 |   -208.710 |    0.940 |    0.124 |  0.15 |   0.461 |   0.461 |      0 |
 |        399 |     836597 |   -204.374 |   -207.215 |    0.572 |    0.114 |  0.16 |   1.069 |   1.069 |      0 |
 |        400 |     838699 |   -204.374 |   -207.043 |    0.413 |    0.104 |  0.15 |   0.926 |   0.926 |      0 |
 |        401 |     840801 |   -204.374 |   -206.880 |    0.217 |    0.094 |  0.14 |   2.168 |   2.168 |      0 |
 |        402 |     842903 |   -204.374 |   -206.798 |    0.188 |    0.084 |  0.15 |   3.677 |   3.677 |      0 |
 |        403 |     845005 |   -204.374 |   -206.727 |    0.196 |    0.074 |  0.13 |   1.660 |   1.660 |      0 |
 |        404 |     847107 |   -204.374 |   -206.833 |    0.399 |    0.064 |  0.13 |   1.440 |   1.440 |      0 |
 |        405 |     849209 |   -204.374 |   -208.103 |    0.406 |    0.054 |  0.14 |   2.250 |   2.250 |      0 |
 |        406 |     851311 |   -204.374 |   -207.739 |    0.037 |    0.044 |  0.11 |   3.981 |   3.981 |      0 |
 |        407 |     853413 |   -204.374 |   -207.690 |    0.067 |    0.034 |  0.12 |   1.609 |   1.609 |      0 |
 |        408 |     855515 |   -204.374 |   -207.677 |    0.050 |    0.024 |  0.12 |   3.259 |   3.259 |      0 |
 |        409 |     857617 |   -204.374 |   -207.611 |    0.021 |    0.014 |  0.11 |   1.032 |   1.032 |      0 |
 |        410 |     859719 |   -204.374 |   -206.757 |    0.509 |    0.004 |  0.09 |   3.487 |   3.487 |      0 |
 |        411 |     861821 |   -204.374 |   -206.439 |    0.000 |    0.000 |  0.00 |   3.487 |   3.487 |      0 |
 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+

Time Chain 0: 0.000000
Time Chain 1: 1.000000
