Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Thu May  4 18:49:23 2023


*** MCMC Parameters ***

Seed                         : 1683251359
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 13838
  Initial temperature c0     : 65.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 500
  Nmmax                      : 500

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        136 |    5604256 |   -778.414 |  -1587.895 |   45.056 |    9.325 |  0.59 |   2.277 |   2.277 |      0 |
 |        137 |    5645769 |   -778.414 |  -1575.531 |   44.023 |    9.264 |  0.59 |   2.380 |   2.380 |      0 |
 |        138 |    5687282 |   -778.414 |  -1576.472 |   50.735 |    9.203 |  0.59 |   1.890 |   1.890 |      0 |
 |        139 |    5728795 |   -778.414 |  -1579.017 |   44.267 |    9.150 |  0.59 |   2.595 |   2.595 |      0 |
 |        140 |    5770308 |   -778.414 |  -1566.007 |   45.878 |    9.090 |  0.59 |   3.215 |   3.215 |      0 |
 |        141 |    5811821 |   -778.414 |  -1556.973 |   41.574 |    9.033 |  0.59 |   0.595 |   0.595 |      0 |
 |        142 |    5853334 |   -778.414 |  -1564.431 |   42.297 |    8.971 |  0.59 |   0.657 |   0.657 |      0 |
 |        143 |    5894847 |   -778.414 |  -1574.786 |   49.151 |    8.911 |  0.59 |   1.252 |   1.252 |      0 |
 |        144 |    5936360 |   -778.414 |  -1572.549 |   50.481 |    8.860 |  0.59 |   3.815 |   3.815 |      0 |
 |        145 |    5977873 |   -778.414 |  -1568.814 |   48.035 |    8.811 |  0.58 |   1.091 |   1.091 |      0 |
 |        146 |    6019386 |   -778.414 |  -1566.292 |   54.738 |    8.760 |  0.58 |   1.576 |   1.576 |      0 |
 |        147 |    6060899 |   -778.414 |  -1571.481 |   46.704 |    8.716 |  0.59 |   0.772 |   0.772 |      0 |
 |        148 |    6102412 |   -778.414 |  -1549.040 |   46.566 |    8.665 |  0.59 |   1.233 |   1.233 |      0 |
 |        149 |    6143925 |   -778.414 |  -1561.177 |   46.365 |    8.614 |  0.58 |   2.064 |   2.064 |      0 |
 |        150 |    6185438 |   -778.414 |  -1551.664 |   45.271 |    8.563 |  0.59 |   2.531 |   2.531 |      0 |
 |        151 |    6226951 |   -778.414 |  -1553.509 |   42.489 |    8.512 |  0.59 |   1.795 |   1.795 |      0 |
 |        152 |    6268464 |   -778.414 |  -1563.920 |   39.860 |    8.458 |  0.58 |   2.641 |   2.641 |      0 |
 |        153 |    6309977 |   -778.414 |  -1543.797 |   34.914 |    8.401 |  0.58 |   1.998 |   1.998 |      0 |
 |        154 |    6351490 |   -778.414 |  -1560.251 |   38.525 |    8.338 |  0.58 |   2.436 |   2.436 |      0 |
 |        155 |    6393003 |   -778.414 |  -1546.978 |   50.145 |    8.281 |  0.59 |   1.354 |   1.354 |      0 |
 |        156 |    6434516 |   -778.414 |  -1563.598 |   42.190 |    8.238 |  0.58 |   1.273 |   1.273 |      0 |
 |        157 |    6476029 |   -778.414 |  -1561.047 |   48.420 |    8.187 |  0.58 |   2.674 |   2.674 |      0 |
 |        158 |    6517542 |   -778.414 |  -1550.161 |   39.958 |    8.143 |  0.58 |   3.534 |   3.534 |      0 |
 |        159 |    6559055 |   -778.414 |  -1544.040 |   47.740 |    8.091 |  0.58 |   2.904 |   2.904 |      0 |
 |        160 |    6600568 |   -778.414 |  -1550.927 |   46.906 |    8.047 |  0.58 |   3.963 |   3.963 |      0 |
 |        161 |    6642081 |   -778.414 |  -1532.175 |   39.135 |    8.004 |  0.58 |   2.747 |   2.747 |      0 |
 |        162 |    6683594 |   -778.414 |  -1547.214 |   42.437 |    7.952 |  0.58 |   3.982 |   3.982 |      0 |
 |        163 |    6725107 |   -778.414 |  -1539.789 |   48.182 |    7.905 |  0.58 |   0.800 |   0.800 |      0 |
 |        164 |    6766620 |   -778.414 |  -1540.691 |   43.049 |    7.864 |  0.58 |   1.613 |   1.613 |      0 |
 |        165 |    6808133 |   -778.414 |  -1544.813 |   51.066 |    7.819 |  0.58 |   1.919 |   1.919 |      0 |
 |        166 |    6849646 |   -778.414 |  -1535.141 |   44.869 |    7.781 |  0.59 |   3.926 |   3.926 |      0 |
 |        167 |    6891159 |   -778.414 |  -1544.841 |   37.230 |    7.738 |  0.59 |   1.787 |   1.787 |      0 |
 |        168 |    6932672 |   -778.414 |  -1544.204 |   42.773 |    7.687 |  0.58 |   3.306 |   3.306 |      0 |
 |        169 |    6974185 |   -778.414 |  -1525.789 |   44.043 |    7.644 |  0.58 |   1.029 |   1.029 |      0 |
 |        170 |    7015698 |   -778.414 |  -1530.630 |   46.757 |    7.602 |  0.58 |   3.360 |   3.360 |      0 |
 |        171 |    7057211 |   -778.414 |  -1534.152 |   45.612 |    7.563 |  0.58 |   1.586 |   1.586 |      0 |
 |        172 |    7098724 |   -778.414 |  -1543.681 |   43.057 |    7.523 |  0.57 |   2.623 |   2.623 |      0 |
 |        173 |    7140237 |   -778.414 |  -1533.492 |   46.699 |    7.482 |  0.58 |   0.805 |   0.805 |      0 |
 |        174 |    7181750 |   -778.414 |  -1544.882 |   43.191 |    7.444 |  0.57 |   3.447 |   3.447 |      0 |
 |        175 |    7223263 |   -778.414 |  -1536.942 |   49.270 |    7.403 |  0.57 |   3.282 |   3.282 |      0 |
 |        176 |    7264776 |   -778.414 |  -1533.761 |   41.338 |    7.368 |  0.57 |   3.431 |   3.431 |      0 |
 |        177 |    7306289 |   -778.414 |  -1518.458 |   42.975 |    7.326 |  0.58 |   3.319 |   3.319 |      0 |
 |        178 |    7347802 |   -778.414 |  -1526.209 |   39.478 |    7.287 |  0.57 |   2.910 |   2.910 |      0 |
 |        179 |    7389315 |   -778.414 |  -1513.066 |   42.378 |    7.245 |  0.57 |   0.914 |   0.914 |      0 |
 |        180 |    7430828 |   -778.414 |  -1530.276 |   44.610 |    7.205 |  0.58 |   2.423 |   2.423 |      0 |
 |        181 |    7472341 |   -778.414 |  -1536.789 |   46.948 |    7.169 |  0.57 |   0.599 |   0.599 |      0 |
 |        182 |    7513854 |   -778.414 |  -1547.219 |   43.428 |    7.134 |  0.57 |   2.277 |   2.277 |      0 |
 |        183 |    7555367 |   -778.414 |  -1533.893 |   37.585 |    7.097 |  0.57 |   2.231 |   2.231 |      0 |
 |        184 |    7596880 |   -778.414 |  -1534.208 |   41.892 |    7.055 |  0.57 |   2.163 |   2.163 |      0 |
 |        185 |    7638393 |   -778.414 |  -1511.921 |   47.715 |    7.017 |  0.57 |   3.157 |   3.157 |      0 |
 |        186 |    7679906 |   -778.414 |  -1512.940 |   46.818 |    6.984 |  0.57 |   3.612 |   3.612 |      0 |
 |        187 |    7721419 |   -778.414 |  -1512.031 |   48.900 |    6.952 |  0.57 |   1.947 |   1.947 |      0 |
 |        188 |    7762932 |   -778.414 |  -1506.513 |   42.301 |    6.920 |  0.57 |   0.836 |   0.836 |      0 |
 |        189 |    7804445 |   -778.414 |  -1507.684 |   49.054 |    6.884 |  0.57 |   1.700 |   1.700 |      0 |
 |        190 |    7845958 |   -778.414 |  -1516.265 |   47.121 |    6.854 |  0.57 |   2.569 |   2.569 |      0 |
 |        191 |    7887471 |   -778.414 |  -1522.224 |   45.870 |    6.822 |  0.57 |   2.861 |   2.861 |      0 |
 |        192 |    7928984 |   -778.414 |  -1508.057 |   40.194 |    6.790 |  0.56 |   0.758 |   0.758 |      0 |
 |        193 |    7970497 |   -778.414 |  -1499.816 |   44.962 |    6.754 |  0.56 |   2.541 |   2.541 |      0 |
 |        194 |    8012010 |   -778.414 |  -1493.762 |   50.799 |    6.722 |  0.57 |   1.092 |   1.092 |      0 |
 |        195 |    8053523 |   -778.414 |  -1497.508 |   47.248 |    6.694 |  0.56 |   2.992 |   2.992 |      0 |
 |        196 |    8095036 |   -778.414 |  -1499.743 |   46.295 |    6.664 |  0.56 |   2.347 |   2.347 |      0 |
 |        197 |    8136549 |   -778.414 |  -1503.124 |   43.055 |    6.634 |  0.56 |   3.119 |   3.119 |      0 |
 |        198 |    8178062 |   -778.414 |  -1500.067 |   48.044 |    6.601 |  0.57 |   3.427 |   3.427 |      0 |
 |        199 |    8219575 |   -778.414 |  -1506.054 |   38.635 |    6.573 |  0.56 |   1.855 |   1.855 |      0 |
 |        200 |    8261088 |   -778.414 |  -1501.424 |   42.511 |    6.537 |  0.56 |   0.830 |   0.830 |      0 |
 |        201 |    8302601 |   -778.414 |  -1512.940 |   39.082 |    6.505 |  0.56 |   1.800 |   1.800 |      0 |
 |        202 |    8344114 |   -778.414 |  -1496.199 |   35.178 |    6.471 |  0.56 |   0.758 |   0.758 |      0 |
 |        203 |    8385627 |   -778.414 |  -1499.332 |   47.743 |    6.434 |  0.56 |   0.891 |   0.891 |      0 |
 |        204 |    8427140 |   -778.414 |  -1492.647 |   43.329 |    6.406 |  0.56 |   0.611 |   0.611 |      0 |
 |        205 |    8468653 |   -778.414 |  -1490.804 |   41.902 |    6.376 |  0.56 |   2.038 |   2.038 |      0 |
 |        206 |    8510166 |   -778.414 |  -1491.743 |   46.845 |    6.346 |  0.56 |   1.670 |   1.670 |      0 |
 |        207 |    8551679 |   -778.414 |  -1478.720 |   42.571 |    6.318 |  0.56 |   1.119 |   1.119 |      0 |
 |        208 |    8593192 |   -778.414 |  -1494.699 |   40.833 |    6.289 |  0.56 |   3.436 |   3.436 |      0 |
 |        209 |    8634705 |   -778.414 |  -1484.119 |   54.845 |    6.258 |  0.56 |   1.043 |   1.043 |      0 |
 |        210 |    8676218 |   -778.414 |  -1480.768 |   38.539 |    6.235 |  0.56 |   0.718 |   0.718 |      0 |
 |        211 |    8717731 |   -778.414 |  -1476.351 |   42.699 |    6.204 |  0.56 |   1.147 |   1.147 |      0 |
 |        212 |    8759244 |   -778.414 |  -1501.902 |   46.192 |    6.175 |  0.56 |   1.430 |   1.430 |      0 |
 |        213 |    8800757 |   -778.414 |  -1476.433 |   45.403 |    6.149 |  0.55 |   3.488 |   3.488 |      0 |
 |        214 |    8842270 |   -778.414 |  -1492.146 |   37.246 |    6.123 |  0.56 |   3.113 |   3.113 |      0 |
 |        215 |    8883783 |   -778.414 |  -1475.039 |   42.189 |    6.091 |  0.56 |   1.257 |   1.257 |      0 |
 |        216 |    8925296 |   -778.414 |  -1486.726 |   36.347 |    6.063 |  0.55 |   1.717 |   1.717 |      0 |
 |        217 |    8966809 |   -778.414 |  -1479.525 |   42.660 |    6.031 |  0.55 |   1.427 |   1.427 |      0 |
 |        218 |    9008322 |   -778.414 |  -1490.784 |   46.729 |    6.004 |  0.56 |   1.910 |   1.910 |      0 |
 |        219 |    9049835 |   -778.414 |  -1479.260 |   44.504 |    5.980 |  0.55 |   3.722 |   3.722 |      0 |
 |        220 |    9091348 |   -778.414 |  -1476.659 |   36.741 |    5.954 |  0.56 |   3.889 |   3.889 |      0 |
 |        221 |    9132861 |   -778.414 |  -1489.855 |   48.383 |    5.924 |  0.55 |   0.401 |   0.401 |      0 |
 |        222 |    9174374 |   -778.414 |  -1486.216 |   51.853 |    5.901 |  0.56 |   2.890 |   2.890 |      0 |
 |        223 |    9215887 |   -778.414 |  -1463.395 |   41.806 |    5.880 |  0.55 |   1.664 |   1.664 |      0 |
 |        224 |    9257400 |   -778.414 |  -1476.575 |   39.883 |    5.853 |  0.55 |   3.384 |   3.384 |      0 |
 |        225 |    9298913 |   -778.414 |  -1475.834 |   52.963 |    5.826 |  0.55 |   1.121 |   1.121 |      0 |
 |        226 |    9340426 |   -778.414 |  -1472.732 |   45.322 |    5.806 |  0.55 |   3.853 |   3.853 |      0 |
 |        227 |    9381939 |   -778.414 |  -1450.573 |   49.926 |    5.782 |  0.55 |   1.541 |   1.541 |      0 |
 |        228 |    9423452 |   -778.414 |  -1466.235 |   41.753 |    5.761 |  0.55 |   3.724 |   3.724 |      0 |
 |        229 |    9464965 |   -778.414 |  -1475.346 |   48.334 |    5.736 |  0.55 |   1.114 |   1.114 |      0 |
 |        230 |    9506478 |   -778.414 |  -1473.885 |   40.461 |    5.714 |  0.54 |   1.412 |   1.412 |      0 |
 |        231 |    9547991 |   -778.414 |  -1468.671 |   40.713 |    5.689 |  0.56 |   1.304 |   1.304 |      0 |
 |        232 |    9589504 |   -778.414 |  -1473.558 |   46.971 |    5.664 |  0.55 |   0.986 |   0.986 |      0 |
 |        233 |    9631017 |   -778.414 |  -1447.298 |   47.306 |    5.642 |  0.54 |   1.901 |   1.901 |      0 |
 |        234 |    9672530 |   -778.414 |  -1465.119 |   44.028 |    5.621 |  0.54 |   2.386 |   2.386 |      0 |
 |        235 |    9714043 |   -778.414 |  -1467.112 |   53.138 |    5.598 |  0.54 |   1.196 |   1.196 |      0 |
 |        236 |    9755556 |   -778.414 |  -1472.276 |   42.541 |    5.580 |  0.54 |   3.612 |   3.612 |      0 |
 |        237 |    9797069 |   -778.414 |  -1465.699 |   39.581 |    5.556 |  0.54 |   3.271 |   3.271 |      0 |
 |        238 |    9838582 |   -778.414 |  -1465.413 |   47.978 |    5.532 |  0.55 |   1.099 |   1.099 |      0 |
 |        239 |    9880095 |   -778.414 |  -1460.704 |   41.227 |    5.512 |  0.54 |   2.846 |   2.846 |      0 |
 |        240 |    9921608 |   -778.414 |  -1451.445 |   41.322 |    5.488 |  0.54 |   1.161 |   1.161 |      0 |
 |        241 |    9963121 |   -778.414 |  -1448.512 |   44.878 |    5.465 |  0.54 |   2.138 |   2.138 |      0 |
 |        242 |   10004634 |   -778.414 |  -1468.032 |   46.854 |    5.444 |  0.55 |   1.750 |   1.750 |      0 |
 |        243 |   10046147 |   -778.414 |  -1469.004 |   39.126 |    5.424 |  0.55 |   3.926 |   3.926 |      0 |
 |        244 |   10087660 |   -778.414 |  -1463.871 |   55.391 |    5.400 |  0.54 |   0.883 |   0.883 |      0 |
 |        245 |   10129173 |   -778.414 |  -1449.488 |   33.939 |    5.384 |  0.55 |   0.595 |   0.595 |      0 |
 |        246 |   10170686 |   -778.414 |  -1471.876 |   38.160 |    5.357 |  0.54 |   1.739 |   1.739 |      0 |
 |        247 |   10212199 |   -778.414 |  -1457.621 |   35.424 |    5.333 |  0.54 |   1.210 |   1.210 |      0 |
 |        248 |   10253712 |   -778.414 |  -1442.139 |   36.023 |    5.307 |  0.54 |   3.003 |   3.003 |      0 |
 |        249 |   10295225 |   -778.414 |  -1463.789 |   37.434 |    5.283 |  0.54 |   2.670 |   2.670 |      0 |
 |        250 |   10336738 |   -778.414 |  -1460.245 |   42.129 |    5.259 |  0.54 |   3.029 |   3.029 |      0 |
 |        251 |   10378251 |   -778.414 |  -1446.179 |   47.520 |    5.238 |  0.54 |   0.889 |   0.889 |      0 |
 |        252 |   10419764 |   -778.414 |  -1454.264 |   37.461 |    5.220 |  0.54 |   3.644 |   3.644 |      0 |
 |        253 |   10461277 |   -778.414 |  -1439.702 |   42.150 |    5.197 |  0.54 |   1.211 |   1.211 |      0 |
 |        254 |   10502790 |   -778.414 |  -1444.074 |   40.241 |    5.177 |  0.54 |   2.219 |   2.219 |      0 |
 |        255 |   10544303 |   -778.414 |  -1443.850 |   41.843 |    5.156 |  0.54 |   2.143 |   2.143 |      0 |
 |        256 |   10585816 |   -778.414 |  -1417.993 |   44.495 |    5.136 |  0.53 |   1.897 |   1.897 |      0 |
 |        257 |   10627329 |   -778.414 |  -1441.049 |   38.426 |    5.117 |  0.54 |   0.904 |   0.904 |      0 |
 |        258 |   10668842 |   -778.414 |  -1438.737 |   41.869 |    5.095 |  0.53 |   3.315 |   3.315 |      0 |
 |        259 |   10710355 |   -778.414 |  -1447.995 |   38.284 |    5.076 |  0.54 |   2.572 |   2.572 |      0 |
 |        260 |   10751868 |   -778.414 |  -1453.168 |   34.101 |    5.054 |  0.53 |   2.915 |   2.915 |      0 |
 |        261 |   10793381 |   -778.414 |  -1439.043 |   41.146 |    5.031 |  0.54 |   2.817 |   2.817 |      0 |
 |        262 |   10834894 |   -778.414 |  -1449.083 |   45.166 |    5.011 |  0.54 |   2.386 |   2.386 |      0 |
 |        263 |   10876407 |   -778.414 |  -1429.095 |   45.200 |    4.994 |  0.53 |   2.562 |   2.562 |      0 |
 |        264 |   10917920 |   -778.414 |  -1444.801 |   39.491 |    4.976 |  0.53 |   0.536 |   0.536 |      0 |
 |        265 |   10959433 |   -778.414 |  -1426.752 |   36.494 |    4.956 |  0.53 |   1.785 |   1.785 |      0 |
 |        266 |   11000946 |   -778.414 |  -1437.861 |   36.127 |    4.935 |  0.53 |   2.627 |   2.627 |      0 |
 |        267 |   11042459 |   -778.414 |  -1428.671 |   37.775 |    4.914 |  0.54 |   3.889 |   3.889 |      0 |
 |        268 |   11083972 |   -778.414 |  -1435.631 |   42.919 |    4.893 |  0.54 |   1.681 |   1.681 |      0 |
 |        269 |   11125485 |   -778.414 |  -1419.369 |   35.153 |    4.876 |  0.53 |   1.096 |   1.096 |      0 |
 |        270 |   11166998 |   -778.414 |  -1438.163 |   38.651 |    4.854 |  0.52 |   3.062 |   3.062 |      0 |
 |        271 |   11208511 |   -778.414 |  -1422.874 |   37.452 |    4.835 |  0.53 |   2.484 |   2.484 |      0 |
 |        272 |   11250024 |   -778.414 |  -1420.774 |   40.883 |    4.815 |  0.52 |   2.878 |   2.878 |      0 |
 |        273 |   11291537 |   -778.414 |  -1412.696 |   39.530 |    4.797 |  0.52 |   1.383 |   1.383 |      0 |
 |        274 |   11333050 |   -778.414 |  -1428.325 |   38.428 |    4.779 |  0.53 |   1.548 |   1.548 |      0 |
 |        275 |   11374563 |   -778.414 |  -1432.446 |   47.307 |    4.760 |  0.53 |   3.049 |   3.049 |      0 |
 |        276 |   11416076 |   -778.414 |  -1434.711 |   39.187 |    4.745 |  0.53 |   3.409 |   3.409 |      0 |
 |        277 |   11457589 |   -778.414 |  -1426.795 |   35.068 |    4.727 |  0.53 |   2.230 |   2.230 |      0 |
 |        278 |   11499102 |   -778.414 |  -1422.843 |   37.453 |    4.707 |  0.53 |   3.335 |   3.335 |      0 |
 |        279 |   11540615 |   -778.414 |  -1422.748 |   38.338 |    4.688 |  0.53 |   1.469 |   1.469 |      0 |
 |        280 |   11582128 |   -778.414 |  -1411.846 |   42.207 |    4.670 |  0.52 |   2.710 |   2.710 |      0 |
 |        281 |   11623641 |   -778.414 |  -1425.509 |   40.198 |    4.653 |  0.53 |   3.593 |   3.593 |      0 |
 |        282 |   11665154 |   -778.414 |  -1418.556 |   44.752 |    4.636 |  0.52 |   1.301 |   1.301 |      0 |
 |        283 |   11706667 |   -778.414 |  -1399.410 |   50.103 |    4.621 |  0.53 |   0.962 |   0.962 |      0 |
 |        284 |   11748180 |   -778.414 |  -1416.460 |   40.360 |    4.608 |  0.52 |   2.246 |   2.246 |      0 |
 |        285 |   11789693 |   -778.414 |  -1425.187 |   42.638 |    4.591 |  0.52 |   1.963 |   1.963 |      0 |
 |        286 |   11831206 |   -778.414 |  -1415.765 |   37.269 |    4.575 |  0.52 |   1.268 |   1.268 |      0 |
 |        287 |   11872719 |   -778.414 |  -1402.112 |   42.696 |    4.558 |  0.52 |   3.816 |   3.816 |      0 |
 |        288 |   11914232 |   -778.414 |  -1399.982 |   40.391 |    4.542 |  0.52 |   2.261 |   2.261 |      0 |
 |        289 |   11955745 |   -778.414 |  -1408.850 |   36.163 |    4.526 |  0.52 |   3.313 |   3.313 |      0 |
 |        290 |   11997258 |   -778.414 |  -1405.125 |   42.314 |    4.508 |  0.52 |   1.096 |   1.096 |      0 |
 |        291 |   12038771 |   -778.414 |  -1407.268 |   42.490 |    4.493 |  0.51 |   2.866 |   2.866 |      0 |
 |        292 |   12080284 |   -778.414 |  -1421.835 |   41.576 |    4.478 |  0.52 |   1.159 |   1.159 |      0 |
 |        293 |   12121797 |   -778.414 |  -1396.316 |   36.390 |    4.463 |  0.52 |   2.954 |   2.954 |      0 |
 |        294 |   12163310 |   -778.414 |  -1416.362 |   42.129 |    4.445 |  0.52 |   3.066 |   3.066 |      0 |
 |        295 |   12204823 |   -778.414 |  -1384.182 |   39.061 |    4.430 |  0.52 |   3.591 |   3.591 |      0 |
 |        296 |   12246336 |   -778.414 |  -1416.738 |   47.599 |    4.415 |  0.52 |   0.746 |   0.746 |      0 |
 |        297 |   12287849 |   -778.414 |  -1402.981 |   44.764 |    4.402 |  0.52 |   3.177 |   3.177 |      0 |
 |        298 |   12329362 |   -778.414 |  -1400.477 |   39.184 |    4.388 |  0.52 |   1.409 |   1.409 |      0 |
 |        299 |   12370875 |   -778.414 |  -1401.055 |   38.664 |    4.372 |  0.52 |   2.127 |   2.127 |      0 |
 |        300 |   12412388 |   -778.414 |  -1386.637 |   56.475 |    4.357 |  0.52 |   1.479 |   1.479 |      0 |
 |        301 |   12453901 |   -778.414 |  -1395.530 |   41.486 |    4.346 |  0.52 |   0.900 |   0.900 |      0 |
 |        302 |   12495414 |   -778.414 |  -1407.313 |   35.774 |    4.332 |  0.51 |   1.937 |   1.937 |      0 |
 |        303 |   12536927 |   -778.414 |  -1393.268 |   40.757 |    4.315 |  0.52 |   1.585 |   1.585 |      0 |
 |        304 |   12578440 |   -778.414 |  -1387.492 |   40.377 |    4.301 |  0.52 |   2.178 |   2.178 |      0 |
 |        305 |   12619953 |   -778.414 |  -1383.618 |   38.930 |    4.286 |  0.52 |   3.259 |   3.259 |      0 |
 |        306 |   12661466 |   -778.414 |  -1396.738 |   34.913 |    4.271 |  0.52 |   2.708 |   2.708 |      0 |
 |        307 |   12702979 |   -778.414 |  -1391.371 |   43.022 |    4.255 |  0.51 |   3.210 |   3.210 |      0 |
 |        308 |   12744492 |   -778.414 |  -1380.351 |   37.625 |    4.241 |  0.51 |   2.761 |   2.761 |      0 |
 |        309 |   12786005 |   -778.414 |  -1395.785 |   36.675 |    4.226 |  0.51 |   2.115 |   2.115 |      0 |
 |        310 |   12827518 |   -778.414 |  -1388.717 |   44.205 |    4.211 |  0.51 |   2.947 |   2.947 |      0 |
 |        311 |   12869031 |   -778.414 |  -1392.239 |   43.394 |    4.198 |  0.52 |   0.852 |   0.852 |      0 |
 |        312 |   12910544 |   -778.414 |  -1372.834 |   34.789 |    4.185 |  0.51 |   2.636 |   2.636 |      0 |
 |        313 |   12952057 |   -778.414 |  -1381.064 |   38.787 |    4.169 |  0.51 |   0.558 |   0.558 |      0 |
 |        314 |   12993570 |   -778.414 |  -1376.424 |   42.254 |    4.155 |  0.51 |   2.079 |   2.079 |      0 |
 |        315 |   13035083 |   -778.414 |  -1371.635 |   35.572 |    4.142 |  0.52 |   2.927 |   2.927 |      0 |
 |        316 |   13076596 |   -778.414 |  -1378.149 |   40.297 |    4.127 |  0.51 |   0.495 |   0.495 |      0 |
 |        317 |   13118109 |   -778.414 |  -1375.372 |   48.139 |    4.113 |  0.51 |   1.862 |   1.862 |      0 |
 |        318 |   13159622 |   -778.414 |  -1367.615 |   37.045 |    4.102 |  0.52 |   0.770 |   0.770 |      0 |
 |        319 |   13201135 |   -778.414 |  -1382.338 |   36.886 |    4.088 |  0.51 |   3.666 |   3.666 |      0 |
 |        320 |   13242648 |   -778.414 |  -1387.561 |   45.996 |    4.074 |  0.51 |   2.758 |   2.758 |      0 |
 |        321 |   13284161 |   -778.414 |  -1362.901 |   35.858 |    4.062 |  0.51 |   2.164 |   2.164 |      0 |
 |        322 |   13325674 |   -778.414 |  -1383.245 |   40.172 |    4.048 |  0.52 |   2.776 |   2.776 |      0 |
 |        323 |   13367187 |   -778.414 |  -1390.885 |   41.386 |    4.035 |  0.50 |   3.271 |   3.271 |      0 |
 |        324 |   13408700 |   -778.414 |  -1378.203 |   39.277 |    4.022 |  0.51 |   3.018 |   3.018 |      0 |
 |        325 |   13450213 |   -778.414 |  -1384.737 |   46.676 |    4.009 |  0.50 |   1.152 |   1.152 |      0 |
 |        326 |   13491726 |   -778.414 |  -1372.958 |   41.841 |    3.998 |  0.50 |   1.851 |   1.851 |      0 |
 |        327 |   13533239 |   -778.414 |  -1373.211 |   38.599 |    3.986 |  0.50 |   0.828 |   0.828 |      0 |
 |        328 |   13574752 |   -778.414 |  -1367.867 |   40.892 |    3.973 |  0.50 |   2.188 |   2.188 |      0 |
 |        329 |   13616265 |   -778.414 |  -1374.381 |   40.464 |    3.961 |  0.51 |   3.981 |   3.981 |      0 |
 |        330 |   13657778 |   -778.414 |  -1375.405 |   43.162 |    3.949 |  0.50 |   2.497 |   2.497 |      0 |
 |        331 |   13699291 |   -778.414 |  -1366.976 |   33.041 |    3.937 |  0.50 |   2.207 |   2.207 |      0 |
 |        332 |   13740804 |   -778.414 |  -1372.083 |   34.464 |    3.922 |  0.51 |   0.591 |   0.591 |      0 |
 |        333 |   13782317 |   -778.414 |  -1364.868 |   29.986 |    3.908 |  0.50 |   3.044 |   3.044 |      0 |
 |        334 |   13823830 |   -778.414 |  -1361.686 |   36.427 |    3.892 |  0.50 |   2.404 |   2.404 |      0 |
 |        335 |   13865343 |   -778.414 |  -1375.626 |   36.625 |    3.879 |  0.49 |   1.940 |   1.940 |      0 |
 |        336 |   13906856 |   -778.414 |  -1365.449 |   39.453 |    3.866 |  0.51 |   3.945 |   3.945 |      0 |
 |        337 |   13948369 |   -778.414 |  -1349.916 |   40.100 |    3.854 |  0.50 |   3.129 |   3.129 |      0 |
 |        338 |   13989882 |   -778.414 |  -1370.707 |   43.864 |    3.842 |  0.50 |   1.262 |   1.262 |      0 |
 |        339 |   14031395 |   -778.414 |  -1356.015 |   33.476 |    3.831 |  0.50 |   3.981 |   3.981 |      0 |
 |        340 |   14072908 |   -778.414 |  -1352.705 |   42.050 |    3.818 |  0.50 |   2.768 |   2.768 |      0 |
 |        341 |   14114421 |   -778.414 |  -1337.689 |   38.878 |    3.807 |  0.50 |   2.079 |   2.079 |      0 |
 |        342 |   14155934 |   -778.414 |  -1360.791 |   41.505 |    3.795 |  0.50 |   3.173 |   3.173 |      0 |
 |        343 |   14197447 |   -778.414 |  -1353.958 |   34.860 |    3.784 |  0.49 |   1.808 |   1.808 |      0 |
 |        344 |   14238960 |   -778.414 |  -1344.419 |   32.070 |    3.771 |  0.51 |   3.118 |   3.118 |      0 |
 |        345 |   14280473 |   -778.414 |  -1353.446 |   40.270 |    3.757 |  0.49 |   2.862 |   2.862 |      0 |
 |        346 |   14321986 |   -778.414 |  -1358.325 |   45.497 |    3.746 |  0.50 |   3.430 |   3.430 |      0 |
 |        347 |   14363499 |   -778.414 |  -1350.779 |   33.673 |    3.736 |  0.50 |   3.628 |   3.628 |      0 |
 |        348 |   14405012 |   -778.414 |  -1346.699 |   36.489 |    3.723 |  0.50 |   2.387 |   2.387 |      0 |
 |        349 |   14446525 |   -778.414 |  -1354.865 |   42.650 |    3.711 |  0.50 |   3.092 |   3.092 |      0 |
 |        350 |   14488038 |   -778.414 |  -1349.966 |   41.824 |    3.700 |  0.49 |   1.837 |   1.837 |      0 |
 |        351 |   14529551 |   -778.414 |  -1344.691 |   38.127 |    3.690 |  0.50 |   2.534 |   2.534 |      0 |
 |        352 |   14571064 |   -778.414 |  -1340.998 |   38.463 |    3.679 |  0.50 |   3.818 |   3.818 |      0 |
